"species"	"range.size.km2"
"Miniopterus paululus"	278632.689152805
"Lynx canadensis"	8300106.65313826
"Callistomys pictus"	27156.5935985368
"Myopterus whitleyi"	1914285.17638931
"Crocidura turba"	4878103.98693356
"Paramelomys gressitti"	3294.82135483491
"Pteropus rodricensis"	110.931389426374
"Cercopithecus hamlyni"	225790.335462494
"Hipposideros wollastoni"	33302.6033880113
"Lagostomus maximus"	1466480.45024329
"Lepilemur petteri"	13303.9142640566
"Aeretes melanopterus"	56180.8197550371
"Uropsilus investigator"	3191.81879206182
"Paraechinus micropus"	414921.361845472
"Myotis californicus"	3985147.13378654
"Lepus insularis"	102.434195493389
"Eumops hansae"	6416223.23546286
"Hylopetes sagitta"	137468.162689465
"Kerivoula titania"	966966.942921206
"Pteropus lylei"	103218.428265584
"Hipposideros lankadiva"	1547925.25772086
"Funisciurus anerythrus"	2279777.18771573
"Ctenomys juris"	42786.1012480701
"Macroscelides flavicaudatus"	52395.4961766427
"Tragelaphus imberbis"	1488947.50646083
"Eothenomys proditor"	38470.0041280377
"Rhinolophus macrotis"	2405475.71356713
"Microgale longicaudata"	1048.6398905809
"Scarturus toussi"	166073.329349227
"Macropus giganteus"	2231134.28008218
"Ctenomys sociabilis"	22795.8775052797
"Peromyscus keeni"	212135.71028284
"Gardnerycteris crenulatum"	11134091.341604
"Mops spurrelli"	1162141.90095145
"Myopus schisticolor"	10209782.7648798
"Thomasomys princeps"	17797.1812319234
"Crocidura andamanensis"	46.379575632989
"Akodon sylvanus"	39317.4111819597
"Rhinolophus tatar"	169832.162446464
"Sciurus lis"	214979.466597464
"Sicista napaea"	117911.870692542
"Leimacomys buettneri"	315.224432046058
"Pithecia monachus"	196622.416507329
"Gazella dorcas"	9905633.0943066
"Eremodipus lichtensteini"	559492.755309873
"Rhinolophus montanus"	71.2818412572509
"Tylomys nudicaudus"	489186.845097204
"Cabassous centralis"	753482.249421575
"Myoprocta pratti"	2337165.23518942
"Graphiurus johnstoni"	7321.07570239098
"Myosorex cafer"	65136.0243124018
"Myotis frater"	1270255.42353112
