"species"	"range.size.km2"
"Corymbia karelgica"	74782.6346736431
"Magnolia aromatica"	113413.853806301
"Aloe eumassawana"	4737.42218521291
"Trillium camschatcense"	1647114.59585188
"Eucalyptus viridis"	285849.36779518
"Scorzonera czerepanovii"	32162.1525498914
"Radula carringtonii"	8473.45579914742
"Sorbus rupicola"	124771.408303157
"Yucca decipiens"	216457.565174592
"Typha orientalis"	15439466.5643993
"Agastache cana"	46485.4967291236
"Grevillea dolichopoda"	24939.418127878
"Xyris gossweileri"	4824990.10454951
"Astragalus bibullatus"	2978.37544835804
"Cineraria anampoza"	8631.99650779652
"Solanum catilliflorum"	3570.21534213468
"Mammillaria elongata"	9098.60841510611
"Eucalyptus sideroxylon"	147749.092237893
"Corymbia opaca"	2116735.07494781
"Isopterygium strangulatum"	41937.1809230083
"Craterispermum microdon"	75.7424221022006
"Opuntia lasiacantha"	177987.086908687
"Monochoria vaginalis"	24779977.9697716
"Corokia collenettei"	38.3885267613667
"Grevillea psilantha"	71.8177009370375
"Potamogeton pulcher"	1428575.83928609
"Oreanthes sperlingii"	15.981175070062
"Pinguicula corsica"	891.926190935453
"Ceanothus impressus"	15724.1495311784
"Persoonia subvelutina"	13150.3430405321
"Galanthus ikariae"	1375.74286803881
"Hydrostachys trifaria"	5690.84034608698
"Valeriana pycnantha"	39855.2061108592
"Zeylanidium barberi"	24674.5635933606
"Limonium jovibarba"	6.53774362180467
"Angophora leiocarpa"	234369.906157757
"Ferocactus robustus"	6646.77564673719
"Carnegiea gigantea"	193021.16435233
"Prospero minimum"	71.2136417847881
"Solenostoma paroicum"	470996.413502434
"Fimbristylis cinnamometorum"	1177751.9461088
"Eucalyptus yarriambiack"	8.74688197014635
"Physalis aggregata"	9468.88190215262
"Eriocaulon latifolium"	963578.124514906
"Pereskiopsis porteri"	11318.4687794304
"Plantago princeps"	5940.26208395741
"Pterocactus australis"	442745.846017349
"Psychotria taupotinii"	334.920807802491
"Echinopsis volliana"	3652.39640999438
"Parodia haselbergii"	75198.7971125882
"Campanula kachethica"	388.662347157493
"Eucalyptus recta"	95.7447713846724
"Ceratostema megabracteatum"	151.635858855006
"Dypsis sahanofensis"	4752.58408479115
"Saxifraga vayredana"	1482.11752378995
"Diplotaxis antoniensis"	186.798128789793
"Rotala serpyllifolia"	40433.9736586818
"Bromus bromoideus"	25580.4512363118
"Genoplesium littorale"	113.307449470332
"Cyanotis papilionacea"	88700.5031401228
"Sorbus admonitor"	7.77200704911207
"Aegilops crassa"	9809958.05617016
"Protea mucronifolia"	180.285061707478
"Carex maculata"	115075.509905958
"Helichrysum nicolai"	0.000143343587085663
"Maytenus umbellata"	104.682865265573
"Cleistocactus plagiostoma"	8578.61728556889
"Cordia collococca"	2798249.25366848
"Angraecum distichum"	1976525.15608991
"Cyperus textilis"	197936.046783031
"Diogenesia gracilipes"	3.73670310605356
"Lupinus mexicanus"	148814.408799698
"Serruria candicans"	680.081787099947
"Exacum arabicum"	72720.6731315854
"Opuntia fragilis"	3806606.02494159
"Periploca chevalieri"	545.290226180121
"Geranium maderense"	341.617813075668
"Agave parviflora"	38933.43258689
"Ammannia pauciramosa"	2825.76268799497
"Musschia aurea"	743.464137419228
"Alternanthera filifolia"	5474.45491845282
"Salix tarraconensis"	323.599886063401
"Diospyros hillebrandii"	2989.799335122
"Lupinus ellsworthianus"	54280.9540042594
"Xenophyllum incisum"	20460.1601233528
"Bencomia exstipulata"	511.171425562099
"Mora oleifera"	146146.807414126
"Banksia squarrosa"	29204.1379672056
"Sorbus puellarum"	48.2204927782758
"Lomatia ilicifolia"	143368.527346885
"Grevillea amplexans"	8909.44243292875
"Riccia atlantica"	42.2978218750348
"Crypsis minuartioides"	12.0591601150045
"Sagittaria cuneata"	8211076.15203791
"Echinopsis hahniana"	967.772596206016
"Allium akirense"	0.0313333075181285
"Dendrophorbium coroicense"	3922.42178070683
"Silene hifacensis"	1020.3709248096
"Dicliptera forsteriana"	1399.97165543162
"Sorbus cucullifera"	40.1907234244948
"Hypochaeris angustifolia"	123294.705514053
"Lipocarpha raynaleana"	2410.21113663324
"Hakea rigida"	16042.2123723115
"Eucalyptus platycorys"	176152.182784872
"Meineckia filipes"	153.862200418258
"Sorbus eminentiformis"	42.8517970496282
"Rotala macrandra"	40676.0421909652
"Grevillea extorris"	221845.996554929
"Magnolia siamensis"	72258.3408089236
"Genista bocchierii"	0.961999386511999
"Parodia otaviana"	480.045023413138
"Ipomoea habeliana"	589.163920765676
"Centaurea pulvinata"	1253.16696158514
"Yucca glauca"	965228.67183068
"Isoetes transvaalensis"	144772.973351941
"Euphorbia decaryi"	10397.620445028
"Rorippa valdes-bermejoi"	1348.31818554577
"Echinocereus klapperi"	19.0804916637785
"Eucalyptus relicta"	74.959166561481
"Theobroma stipulatum"	2353.75081906178
"Ammannia prostrata"	74228.371642916
"Spatalla parilis"	1728.27081202981
"Cyclosorus interruptus"	105144.098627442
"Scyphiphora hydrophylacea"	6006105.84620405
"Cistus chinamadensis"	479.812020486646
"Lathyrus cirrhosus"	171815.144189392
"Corymbia setosa"	678855.001258326
"Wolffia angusta"	9039654.123712
"Grevillea involucrata"	3722.82812731738
"Iris cedreti"	38.3955908981078
"Magnolia coriacea"	25174.5776946866
"Cyanella aquatica"	22504.893123167
"Crambe pritzelii"	435.238614371702
"Peniocereus greggii"	511769.465204323
"Dypsis tokoravina"	995.580853950179
"Protea simplex"	89995.8151036742
"Aloe glabrescens"	52875.5976706175
"Espeletiopsis betancurii"	20.06645023469
"Mammillaria uncinata"	215081.346983459
"Rebutia cintia"	1978.87413822522
"Mentha aquatica"	6388523.09310968
"Agave thomasiae"	4336.58965771315
"Nepeta alaghezi"	3526.25448312263
"Eucalyptus sheathiana"	44139.5323390194
"Cordia sebestena"	7496901.52706294
"Eucalyptus gypsophila"	544905.391155003
"Neuracanthus aculeatus"	68.6340443030043
"Heracleum trachyloma"	81473.6981798532
"Isoetes viridimontana"	2067.09148693778
"Mammillaria guerreronis"	1077.60238814885
"Eucalyptus talyuberlup"	2362.60784121131
"Grevillea sulcata"	284.463379276207
"Brugmansia sanguinea"	394607.958605354
"Pilosocereus piauhyensis"	207993.394298163
"Gymnocalycium ochoterenae"	9326.6554159032
"Sorbus pauca"	15.1014752326991
"Eucalyptus approximans"	3.94502390812617
"Cyrtandra confertiflora"	1438.43021796466
"Dolichandrone spathacea"	5371204.66227254
"Eucalyptus aridimontana"	33037.5188496068
"Euphorbia grossheimii"	4168.86756649515
"Rhizophora mangle"	2438513.68007962
"Magnolia figlarii"	21219.8861734403
"Heracleum schelkovnikovii"	22883.3265852879
"Salsola papillosa"	3584.82833449515
"Yucca kanabensis"	1205.89089951435
"Persoonia bowgada"	10861.7051937684
"Limosella inflata"	139165.551867314
"Bejaria tachirensis"	7496.69245354067
"Eucalyptus praetermissa"	28.6366893899826
"Lupinus piurensis"	8180.10292466048
"Coprosma temetiuensis"	304.113303867378
"Gastrodia mishmensis"	29.8824966756708
"Nototriche turritella"	16031.3638345445
"Grimmia curviseta"	46.0621885041812
"Disterigma micranthum"	68.4715308141274
"Eucalyptus apiculata"	9158.29437365634
"Arbutus canariensis"	401.257410139872
"Aerva revoluta"	192.751616347925
"Acer opalus"	110645.754945644
"Cranfillia venosa"	373.309334563858
"Lavandula latifolia"	475157.637203022
"Pereskia horrida"	330.334125409004
"Dioscorea balcanica"	7509.23034766761
"Groenlandia densa"	4057991.4427366
"Cyanotis axillaris"	13244941.7633376
"Magnolia silvioi"	31951.2976664121
"Echinopsis formosa"	1885.0555082171
"Anubias heterophylla"	1393586.55111195
"Brugmansia vulcanicola"	71193.386335747
"Banksia comosa"	588.6593536849
"Banksia pseudoplumosa"	1528.52144360669
"Eucalyptus chartaboma"	72701.6536169366
"Helictochloa lusitanica"	175.920587372771
"Dryopteris dicksonioides"	1426.18801986173
"Juncus tenageia"	4513545.54145144
"Hylocereus extensus"	106788.788838522
"Grevillea stenostachya"	86433.6621533636
"Catalpa speciosa"	45074.0483821264
"Echinocereus fasciculatus"	170544.121416796
"Eucalyptus foecunda"	4216.86330734865
"Thymus baeticus"	59359.0222713982
"Melicope reflexa"	466.543717787322
"Echinocereus santaritensis"	32897.204472632
"Boechera pusilla"	23998.3997314662
"Corryocactus squarrosus"	1716.89721240266
"Viburnum treleasei"	1064.67353174616
"Ipomoea ramosissima"	7478221.96688217
"Hakea fraseri"	2025.73968378328
"Lithophyllum amplostratum"	21.7114168858991
"Centaurea caroli-henrici"	388.710264115644
"Dendrobium subansiriense"	55.188067927103
"Synaphea cervifolia"	4245.52847569203
"Erysimum deflexum"	386.795452491455
"Fuirena umbellata"	1204985.84069767
"Euphorbia nevadensis"	26548.8176430044
"Allium marathasicum"	3.56321163261187
"Astragalus sonamerensis"	388.181205501934
"Cleistocactus buchtienii"	50339.0702425606
"Cyrtandra tohiveaensis"	133.018931807582
"Hernandia nukuhivensis"	978.858309433215
"Cyrtandra mucronata"	1045.54051066131
"Opuntia polyacantha"	2779431.4928956
"Gesnouinia arborea"	337.954141361816
"Mammillaria hutchisoniana"	71038.2368522062
"Odontites hollianus"	375.148602043246
"Escobaria minima"	282.487900099791
"Eucalyptus tortilis"	32946.5915775703
"Arabis kennedyae"	63.5924295940122
"Halophila minor"	8363306.98135639
"Gymnocalycium stellatum"	8111.40443762485
"Solanum chmielewskii"	17816.7930059204
"Banksia lullfitzii"	5904.06218058628
"Leptocereus sylvestris"	32461.5485816234
"Hakea teretifolia"	499147.667475866
