"species"	"range.size.km2"
"Potentilla maura"	62654.5459017016
"Hydrostachys imbricata"	33136.6219342633
"Eriocaulon peninsulare"	21411.9070996426
"Dalzellia ubonensis"	655866.267911273
"Elaphoglossum angulatum"	55389.1918386059
"Potamogeton berchtoldii"	8115048.4490637
"Juncus valvatus"	9572.03978888857
"Ixora sambiranensis"	4375.28219093823
"Platanthera hyperborea"	22352159.9828403
"Festuca yemenensis"	6739.30070853168
"Isoetes dispora"	172.261005644326
"Ranunculus lobbii"	67796.3196751095
"Plagiocheilus solivaeformis"	66021.6361304788
"Spirodela polyrhiza"	80605262.058211
"Trapa natans"	33698158.8720264
"Thelethylax minutiflora"	27984.824847614
"Elatine ecuadoriensis"	23529.6263324707
"Eragrostis stolonifera"	8396.16748195227
"Najas schweinfurthii"	3284910.70290693
"Oreobolus cleefii"	17447.6660677607
"Oenanthe javanica"	44193782.2381926
"Gynura travancorica"	110414.298647338
"Carex punctata"	76786.645073614
"Salvinia cucullata"	3363483.29637077
"Isoetes abyssinica"	671285.191169498
"Erucastrum palustre"	451.567569706511
"Cyperus kyllingiella"	2509828.83896387
"Isoetes perrieriana"	2371.75311507171
"Torenia stolonifera"	35012.965805073
"Arundo donax"	1577809.81914479
"Cotula paludosa"	96452.5702273518
"Sonchus mauritanicus"	56159.5808301404
"Sidalcea hendersonii"	1102534.31540494
"Cyperus maculatus"	13995390.3021783
"Juncus subnodulosus"	3746840.55782223
"Isoetes nigritiana"	1099870.98774656
"Limnophila sessiliflora"	7623090.7213425
"Culcasia lanceolata"	610027.851221011
"Bolbitis appendiculata"	1117274.74977321
"Dianthera americana"	2678080.56823248
"Isoetes parvula"	130.347641403258
"Dopatrium longidens"	2693603.27174078
"Monochoria brevipetiolata"	5094587.26267595
"Oryza meridionalis"	8368563.97981458
"Secamone ligustrifolia"	13435.1311212138
"Oenanthe fluviatilis"	362934.537838132
"Juncus punctorius"	7197278.68591245
"Lygodium microphyllum"	62725.1007716168
"Cyperus remotispicatus"	623397.635080555
"Vallisneria spiralis"	37142548.1632752
"Potamogeton robbinsii"	1676769.71686089
"Crotalaria quinquefolia"	1204985.96973804
"Aponogeton tenuispicatus"	935.541220021476
"Xyris popeana"	54655.308132919
"Hubertia myrtifolia"	7122.67484254017
"Nitella flexilis"	2941.01503903074
"Cyperus glomeratus"	3176539.244675
"Typha angustifolia"	51291240.330772
"Cyperus rotundus"	17831666.039658
"Isolepis natans"	195727.462663186
"Schoenoplectiella juncea"	2309501.23103096
"Grangea maderaspatana"	31141797.7735554
"Ledermanniella aloides"	117859.132941669
"Potamogeton pusillus"	82910465.0688205
"Linaria fallax"	292098.557485119
"Juncus anthelatus"	3750098.41825459
"Schoenoplectiella aberrans"	2038.09614728261
"Bulbostylis erratica"	32876.7869623196
"Bulbostylis andringitrensis"	943.434465818754
"Lagarosiphon hydrilloides"	416974.363137895
"Caltha palustris"	7896799.84894012
"Blyxa japonica"	7175097.28849285
"Oenanthe aquatica"	6369922.68296063
"Sacciolepis delicatula"	5727.98767594593
"Hydrostachys maxima"	12135.3145819867
"Pilea fontana"	24516762.7922509
"Hydrotriche hottoniiflora"	19247.3051788276
"Helosciadium crassipes"	128394.317545315
"Monochoria cyanea"	6467565.40183788
"Isoetes tiguliana"	7421.60476515538
"Ammannia petrensis"	15295.9124748469
"Nymphaea rubra"	7934768.52030406
"Utricularia microcalyx"	4824679.35233163
"Pycreus cooperi"	209194.928636649
"Isoetes eshbaughii"	12093.5617054488
"Ledermanniella bifurcata"	1385337.03093987
"Tylostigma nigrescens"	2754.74295021476
"Ranunculus polyphyllus"	1164809.986972
"Smithia sensitiva"	77170.0852422563
"Isolepis pseudosetacea"	151366.007569752
"Rotala verticillaris"	58597.361707455
"Winklerella dichotoma"	10711.1408057375
"Sparganium androcladum"	958259.415876656
"Zannichellia melitensis"	35.5939462894148
"Ruppia megacarpa"	209757.631073596
"Limosella aquatica"	8548873.4212304
"Eriocaulon elegantulum"	1452992.14076254
"Ammannia quadriciliata"	3103.133053698
"Nymphoides elegans"	8704.79249184407
"Lotus benoistii"	16939.5760893688
"Isoetes acadiensis"	233153.656652271
"Ottelia scabra"	443427.507437621
"Schoenoplectus triqueter"	3430515.58242657
"Juncus prismatocarpus"	19253545.4855568
"Hemarthria compressa"	1204985.96982484
"Juncus decipiens"	4164019.47685607
"Marsilea unicornis"	109957.271450637
"Veronica anagalloides"	4936417.52458091
"Cyperus brasiliensis"	378854.843564406
"Endocaulos mangorense"	6056.71002940114
"Lemna perpusilla"	82401858.1553916
"Ottelia fischeri"	1855849.03222948
"Alisma wahlenbergii"	58433.4123885421
"Hypericum elodes"	711367.949728828
"Limonium battandieri"	97595.7932982922
"Isoetes tenuissima"	2120.62025213047
"Utricularia lazulina"	43932.9191985193
"Stonesia heterospathella"	58262.3670036332
"Myriophyllum tuberculatum"	1204985.96981912
"Blyxa aubertii"	16690886.0904058
"Limnophila polystachya"	685427.093173486
"Cyperus congensis"	619053.462338027
"Rumex tunetanus"	8100.93012520779
"Callitriche truncata"	1493112.69690727
"Kalanchoe daigremontiana"	3916.8404013178
"Ranunculus ololeucos"	339278.536171143
"Eriocaulon remotum"	220109.746510913
"Eriocaulon bolei"	36008.8296096658
"Emilia zeylanica"	234539.87652661
"Eriocaulon transvaalicum"	5132824.69400301
"Utricularia gibba"	121627.903548561
"Cyperus tenuis"	4227377.89519531
"Salix myrsinifolia"	5075445.382572
"Bonnaya estaminodiosa"	126615.844257006
"Brachiaria ramosa"	1125313.39438158
"Thorella verticillato-inundata"	46534.9369875664
"Damasonium bourgaei"	1163760.93722823
"Oryza glaberrima"	10146570.9843341
"Lysimachia rubricaulis"	32054.1387158192
"Vandellia montana"	5453399.6258321
"Byrsonima riparia"	1218.62790412586
"Phalaris truncata"	404699.723295509
"Equisetum arvense"	44274200.3619094
"Vandellia micrantha"	8406505.05069975
"Fimbristylis dipsacea"	1543517.71578542
"Mentha cervina"	569627.745893886
"Spergularia doumerguei"	33868.4430530174
"Cyperus microumbellatus"	3169.67348843449
"Carex divisa"	119277.102056988
"Parochetus communis"	69146.1744731505
"Ranunculus gmelinii"	9657898.29783266
"Pogonatherum paniceum"	53678.8053928743
"Luzula abyssinica"	2515186.18088267
"Sonneratia caseolaris"	5835262.82365976
"Allium geyeri"	2365313.48041121
"Athyrium solenopteris"	101516.68482353
"Hygrophila balsamica"	1164788.78347953
"Cyperus digitatus"	14529532.2863606
"Limnophila hayatae"	28351.4547913228
"Carex vesicaria"	8239045.17041376
"Anagallis kochii"	2455812.42811573
"Villarsia goldblattiana"	2427.1956853907
"Inula speciosa"	24677.4954595809
"Isoetes colombiana"	5312.65111413858
"Lindernia procumbens"	24450398.4334759
"Indigofera pseudoparvula"	3885.31137981392
"Blyxa vietii"	13609.7686784233
"Eriocaulon hydrophilum"	128167.782827496
"Ranunculus gusmannii"	27947.4678313296
"Rhynchospora hildebrandtii"	443.262662508288
"Myosotis debilis"	284196.30834898
"Anagallis crassifolia"	78550.0024011164
"Distichia acicularis"	19297.6983456919
"Bulbostylis neocapitata"	1332.59635818066
"Callitriche platycarpa"	1414668.59990345
"Ottelia cordata"	1622597.70090903
"Blyxa hexandra"	4038813.88919721
"Oryza officinalis"	24811830.5358766
"Hygrophila asteracanthoides"	539847.814005408
"Isoetes cleefii"	4130.58795378082
"Eriochloa procera"	1204985.96975236
"Solidago houghtonii"	7545.38388620483
"Iris prismatica"	257634.391627889
"Ledermanniella thalloidea"	678429.352585637
"Lysimachia dubia"	1319225.98902682
"Aponogeton madagascariensis"	42792.0010329579
"Wolffiella denticulata"	19931.3522869871
"Anubias gilletii"	4243733.03201426
"Oreogrammitis austroindica"	1702.7634695544
"Vernonia platylepis"	8193.33521971091
"Eleocharis variegata"	3686044.83482223
"Tachiadenus umbellatus"	1140.51346078573
"Alisma triviale"	6290071.43015022
"Emilia capillaris"	17596.063892962
"Sparganium angustifolium"	2642836.33928403
"Zostera noltii"	2967775.25951332
"Isoetes haussknechtii"	239.733487565021
"Salicornia rubra"	1199274.53343818
"Conyza pannosa"	160.280754838682
"Eriocaulon truncatum"	1204986.05785394
"Juncus nodosus"	6889977.91665176
"Palmorchis imuyaensis"	3562.71896342732
"Lepidium violaceum"	73282.0997996633
"Najas hagerupii"	1651.62212178166
"Loxogramme humblotii"	6991.18661185383
"Romulea multisulcata"	28577.7851082185
"Cyperus pilosus"	1204985.96973238
"Cadia rubra"	878.505048942853
"Dischistocalyx hirsutus"	2100007.65628802
"Eriocaulon cinereum"	5966805.98853719
"Hydrostachys monoica"	680.619114875535
"Platanthera huronensis"	7375513.94116278
"Callitriche mathezii"	15340.9225236323
"Excoecaria indica"	3334943.61988005
"Diplacrum caricinum"	59588.7354512121
"Mentha pulegium"	4615366.86579356
"Dicranopygium goudotii"	5880.67785936102
"Gratiola linifolia"	143969.963664389
"Cyperus densibulbosus"	14600.2037783959
"Isoetes stephanseniae"	24612.9292685465
"Cyperus hortensis"	9497069.03484237
"Cleome augustinensis"	2992.62255821764
"Eleocharis complanata"	1552151.88504106
"Schoenoplectiella perrieri"	485.748389436111
"Juncus dregeanus"	12284633.4759665
"Xyris natalensis"	55039.8809951162
"Ledermanniella sanagaensis"	969.945552838591
"Limnophila polyantha"	1526199.64150064
"Scolochloa festucacea"	5205711.76943864
"Helosciadium nodiflorum"	10166700.4145703
"Hydrotriche mayacoides"	1051.15983455676
"Isoetes riparia"	456958.991108962
"Euphorbia paniculata"	206433.71311721
"Mesanthemum pubescens"	16901.9975304763
"Genista ancistrocarpa"	54681.7587997436
"Terniopsis chanthaburiensis"	655866.267911273
"Nitella myriotricha"	378.85845354129
"Geum peckii"	1297.5053916429
"Elodea nuttallii"	2988357.49697933
"Sesbania transvaalensis"	145720.809266334
"Nymphaea loriana"	649962.382912658
"Eriocaulon parvulum"	496.360064260658
"Cyathea crinita"	100705.881767807
"Calceolaria aquatica"	7864.24333147405
"Lysimachia cousiniana"	58663.4245235515
"Murdannia vaginata"	53275.6314396383
"Najas pectinata"	12585014.1607768
"Asystasia macrophylla"	1034812.67201867
"Gnaphalium crispatulum"	41428.3674716467
"Chrysosplenium dubium"	55721.2228214907
"Aponogeton bernierianus"	32516.6210183203
"Montia biapiculata"	1602.4465534747
"Solenopsis bicolor"	23920.8455946491
"Aponogeton rehmannii"	5545786.31473309
"Limonium legrandii"	49.9027458303294
"Fuirena coerulescens"	369739.961778882
"Carex filicina"	401259.423047548
"Phaulopsis angolana"	3196526.85964919
"Limnophila helferi"	40845.4108703978
"Isoetes hewitsonii"	485.331893787181
"Colocasia fallax"	3699957.92248513
"Cenchrus pseudotriticoides"	4656.62834454074
"Drosera peltata"	12110430.2634855
"Carex myosurus"	53346.8848401389
"Eleocharis geniculata"	23669048.1196911
"Polypleurum wallichii"	32196.7027015976
"Acrostichum danaeifolium"	2425562.62136096
"Mentha spicata"	3695741.0168165
"Narthecium reverchonii"	2200.12202440813
"Potamogeton amplifolius"	24516762.7922509
"Eriocaulon abyssinicum"	4492005.54185349
"Ranunculus fontanus"	45305.2838944478
"Eriocaulon albocapitatum"	612144.927135256
"Isoetes ecuadoriensis"	11069.3436903709
"Nechamandra alternifolia"	15530313.6656821
"Dactylorhiza lapponica"	1467089.2077318
"Juncus oxycarpus"	7083966.0606983
"Hygrophila uliginosa"	3260313.09680853
"Potamogeton ogdenii"	53125.4989942538
"Carex troodi"	18109.2298577675
"Fuirena tuwensis"	497466.38498981
"Veronica scutellata"	8058927.36024103
"Fimbristylis quinquangularis"	1475599.54917304
"Potamogeton lucens"	8747602.12575427
"Isoetes bolanderi"	929652.844771468
"Schoenoplectiella erecta"	3355839.63042807
"Carum foetidum"	123652.310287097
"Callitriche cophocarpa"	4485021.7415191
"Ophioglossum reticulatum"	36603.2284770573
"Pedicularis furbishiae"	10340.000530488
"Isoetes nuttallii"	325919.562611316
"Fimbristylis alboviridis"	2541374.10661399
"Oxalis dregei"	64244.8379197367
"Isolepis prolifera"	410730.330758357
"Eleocharis onthitensis"	850292.135155864
"Juncus rigidus"	13928402.7321834
"Cyperus glaber"	1767666.56250993
"Isoetes heldreichii"	9754.20980370939
"Limnophila glandulifera"	21457.3148711943
"Cyperus clarkei"	1018695.33558035
"Notonia shevaroyensis"	31911.0966294456
"Paspalum longifolium"	22506.2195861975
"Cyperus nutans"	1204985.96967235
"Apium graveolens"	9483165.60874807
"Sesbania brevipedunculata"	202237.661841238
"Eriocaulon parviflorum"	1204985.96968423
"Terniopsis ubonensis"	655866.267911273
"Eriocaulon angustibracteum"	416379.423313629
"Luzula johnstonii"	2329661.84681716
"Hydrostachys plumosa"	24551.8298740356
"Rhynchospora holoschoenoides"	12133662.7028195
"Eriocaulon dregei"	206326.440833307
"Stenandrium gabonicum"	398052.381248699
"Panicum repens"	782065.997027854
"Bellis prostrata"	17986.444510169
"Primula boveana"	37.5608925822064
"Ammannia alternifolia"	1107.38657927459
"Xyris difformis"	1250551.2487675
"Xyris densa"	2974020.16350968
"Ledermanniella schlechteri"	190604.323259981
"Ranunculus saniculifolius"	619350.250763649
"Justicia bolomboensis"	1746738.15634021
"Dicliptera elliotii"	7484211.70146624
"Potamogeton strictifolius"	1364901.80494468
"Potamogeton schweinfurthii"	18885435.8400727
"Inversodicraea annithomae"	1031683.52290166
"Moraea huttonii"	177896.610925713
"Lindernia minima"	10345.9080375846
"Glyceria notata"	6813448.51518496
"Ludwigia perennis"	1059932.04791324
"Oryza latifolia"	19407948.5226141
"Carex pseudocyperus"	6251926.25284483
"Carex flava"	42251.384877919
"Arethusa bulbosa"	6329679.71769452
"Carum asinorum"	6076.55465838341
"Salix pedicellata"	704361.766144168
"Juncus supiniformis"	372284.024812734
"Dendrocryphaea lamyana"	59762.2911715323
"Ottelia balansae"	440528.994794937
"Carex fissirostris"	20305.1616878788
"Cyperus iria"	12716296.9900585
"Schoenoplectiella mucronata"	6254086.51093563
"Aponogeton afroviolaceus"	712614.419046528
"Limnophila diffusa"	1147003.21949543
"Marsilea ephippiocarpa"	179057.507086092
"Centrostachys aquatica"	21895612.3145215
"Ottelia verdickii"	3050986.08589742
"Ledermanniella tenuifolia"	1705631.59768187
"Nymphaea alba"	7224892.79099816
"Cyperus grandibulbosus"	1766919.00898859
"Eryngium maroccanum"	36309.558828113
"Elatine gussonei"	369.728075310975
"Pulicaria filaginoides"	30224.8746692247
"Terniopsis malayana"	1033510.52015582
"Heritiera globosa"	120384.410838267
"Utricularia bremii"	1122998.35117762
"Carex erythrorrhiza"	1266551.08485576
"Aponogeton ulvaceus"	17637.4345651878
"Cadiscus aquaticus"	19313.6214354552
"Salix brutia"	4426.91315480717
"Sporobolus hadjikyriakou"	0.617689820887699
"Nymphaea pubescens"	9257844.64160389
"Aneilema mortonii"	13085.5550091828
"Sphaeranthus zavattarii"	189981.777391563
"Cercestis kamerunianus"	1406917.31700386
"Polypleurum filifolium"	24437.9543157266
"Potamogeton crispus"	10809291.770802
"Eriocaulon fysonii"	122199.21301241
"Rorippa millefolia"	13055.1195587539
"Carex simensis"	251363.812343831
"Cyperus sanguinolentus"	79530.4166531988
"Pittosporum gayanum"	1438.43021796466
"Iris lacustris"	1614822.0016196
"Acrostichum speciosum"	3708819.47598675
"Potamogeton coloratus"	2950684.00840548
"Eriocaulon inundatum"	1657.48399934923
"Eulophia nervosa"	2038.09614728261
"Calla palustris"	6940014.89194253
"Indigofera venusta"	32445.2621220449
"Triglochin bulbosa"	485088.847232007
"Polypleurum stylosum"	123014.638770254
"Ranunculus breviscapus"	11555.8993346712
"Limnophyton obtusifolium"	30799014.4818528
"Nypa fruticans"	5873640.19415952
"Pycreus nuerensis"	5501477.23358664
"Lagarosiphon rubellus"	1122022.92759886
"Iris pseudacorus"	7389680.61798704
"Ophioglossum nudicaule"	27902.4992602117
"Enydra fluctuans"	29168999.5719009
"Wedelia chinensis"	12407076.0880366
"Leptochilus pteropus"	43497.9239488839
"Aconitum napellus"	1176078.59339579
"Lythrum portula"	7226578.7950818
"Fuirena ciliaris"	87073.998269658
"Sphaerothylax algiformis"	108503.217872112
"Moonia heterophylla"	84375.4514069296
"Xyris angustifolia"	3543496.62835864
"Buchnera bowalensis"	1257333.30220762
"Nymphoides rautanenii"	4433062.35825999
"Champluviera nuda"	394243.831350356
"Carex unilateralis"	1936933.21547001
"Phyla nodiflora"	1204985.96982484
"Juncus fontanesii"	1528309.42601469
"Spergularia embergeri"	8977.7752735168
"Lemna minuta"	2943146.81275584
"Heteranthera dubia"	4815724.53940748
"Chaerophyllum atlanticum"	38460.8058486332
"Artemisia molinieri"	8.78205315482348
"Eleocharis quinqueflora"	6978884.13153676
"Carex hildebrandtiana"	4692.69835791176
"Pycreus alleizettei"	5071.43644332377
"Zannichellia peltata"	1745798.67363447
"Myriophyllum hippuroides"	496597.2234657
"Carex conferta"	2377860.8971732
"Hygrophila difformis"	1204985.96982484
"Isoetes herzogii"	8175.60932821284
"Aglaonema simplex"	3371402.85025688
"Eriocaulon pulchellum"	254633.747714435
"Eriocaulon stipantepalum"	380479.640474601
"Xyris exigua"	2974020.16350968
"Eriocaulon schlechteri"	23490.7710345624
"Cyperus longus"	19309581.4201649
"Sisymbrella aspera"	177520.471407822
"Helonias kawanoi"	5580.6251886983
"Crinum variabile"	71386.722255976
"Trapa incisa"	11187897.9325334
"Salvinia natans"	9984627.29861416
"Sesbania javanica"	9976526.36848895
"Spergularia tangerina"	103435.32068284
"Ranunculus fluitans"	1988957.70918335
"Cineraria anampoza"	8631.99650779652
"Isopterygium strangulatum"	41937.1809230083
"Monochoria vaginalis"	24779977.9697716
"Juncus bulbosus"	4545493.17636371
"Lindernia manilaliana"	8074.89717518453
"Hydrostachys trifaria"	5690.84034608698
"Grangea madagascariensis"	1713.4351897941
"Crepidomanes intramarginale"	171543.42616752
"Bolbitis semicordata"	240171.950650544
"Rotala gerardii"	3750303.24898614
"Catabrosa aquatica"	9575121.67491141
"Tripidium ravennae"	620309.036127746
"Bonnaya multiflora"	1320260.34659901
"Fimbristylis cinnamometorum"	1177751.9461088
"Neostapfiella chloridiantha"	1981.34683288025
"Hydrolea zeylanica"	11817110.4464383
"Salix raupii"	3391731.56162348
"Brillantaisia soyauxii"	2119798.75270593
"Eriocaulon cookei"	115485.578514144
"Sagittaria rigida"	2046559.37596844
"Pulicaria vulgaris"	1793955.37765973
"Apinagia peruviana"	150.727452539935
"Rhytachne megastachya"	2353.81525303895
"Juncus bolanderi"	186238.481882257
"Rotala serpyllifolia"	40433.9736586818
"Brownlowia tersa"	2217360.30170731
"Dactylorhiza sambucina"	3353161.96888193
"Cyanotis papilionacea"	88700.5031401228
"Nitella annamalaiensis"	2941.01503903074
"Cynorkis tenerrima"	5445.5599679373
"Potamogeton obtusifolius"	38548679.4354404
"Potamogeton vaseyi"	833842.116200252
"Cyperus textilis"	197936.046783031
"Hydrobryum chiangmaiense"	655866.267911273
"Cyperus subaequalis"	9046.28222793605
"Ammannia pauciramosa"	2825.76268799497
"Saururus cernuus"	24516762.7922509
"Eriocaulon minimum"	642104.098363329
"Centella asiatica"	18076709.9440997
"Eriocaulon duthiei"	146583.504003408
"Isoetes pitotii"	11917.9807958771
"Rumex tolimensis"	31740.2920243584
"Eleocharis acutangula"	9779040.03188782
"Eriocaulon obtriangulare"	5101.49274729609
"Crypsis minuartioides"	12.0591601150045
"Eriocaulon sharmae"	25706.2955743195
"Drosera katangensis"	118144.16327117
"Chrysosplenium rosendahlii"	6398445.35376636
"Scirpus naikianus"	7724.4093971809
"Lipocarpha raynaleana"	2410.21113663324
"Rhytachne furtiva"	19655.0875581318
"Schoenoplectus muriculatus"	296509.387624124
"Lipocarpha reddyi"	19166.300563261
"Commelina ascendens"	13206.7046575607
"Sabatia kennedyana"	16667.7502197232
"Wolffia arrhiza"	13132800.2510402
"Myosotis welwitschii"	107857.168565645
"Isoetes transvaalensis"	144772.973351941
"Staurogyne letestuana"	781570.8388433
"Ledermanniella batangensis"	678350.372641982
"Limonium cymuliferum"	85679.5660509153
"Marsilea aegyptiaca"	9187605.35478012
"Carum verticillatum"	1056095.72130615
"Helichrysum dubardii"	2614.06028409082
"Micropyropsis tuberosa"	24987.0556533554
"Scleria vogelii"	715908.572433811
"Ammannia prostrata"	74228.371642916
"Cyclosorus interruptus"	105144.098627442
"Myriophyllum indicum"	1017577.66930762
"Hypericum corsicum"	7683.55603699055
"Cyanella aquatica"	22504.893123167
"Schoenoplectus muricinux"	924965.263759546
"Leptochilus decurrens"	53830.4844654278
"Macleania coccoloboides"	4534.08084846302
"Leptochloa ginae"	9496.38566383829
"Monochoria hastata"	10720866.6359447
"Mentha aquatica"	6388523.09310968
"Chara setosa"	2207.86529355263
"Isoetes tenuifolia"	6829.03122983137
"Sonneratia lanceolata"	1660870.25982851
"Orthosiphon discolor"	2629.91128205605
"Lipocarpha kernii"	42510.9372931026
"Ischaemum vembanadense"	4004.72818002884
"Nymphoides forbesiana"	15739719.2098858
"Dolichandrone spathacea"	5371204.66227254
"Ammannia cordata"	89225.0588031326
"Heritiera fomes"	289288.450974461
"Scaevola socotraensis"	3699.0647331509
"Limosella inflata"	139165.551867314
"Marsilea nubica"	3429506.80934037
"Culcasia scandens"	3070517.92839803
"Eryngium corniculatum"	237875.53932804
"Xanthosoma pubescens"	642872.40458377
"Xyris capensis"	197072.140566098
"Lobelia alsinoides"	56090.3318316532
"Alsophila nilgirensis"	585866.320094693
"Crassocephalum picridifolium"	10818090.8038044
"Limnophila pulcherrima"	1389718.67937908
"Fimbristylis debilis"	1878382.31559484
"Pluchea bequaertii"	1996890.96614684
"Airopsis tenella"	88570.6402496776
"Ascolepis elata"	6577760.47683188
"Burmannia pusilla"	1057631.26284341
"Eclipta angustata"	3900209.20716121
"Nananthea perpusilla"	32733.9745239454
"Groenlandia densa"	4057991.4427366
"Cyanotis axillaris"	13244941.7633376
"Cynoglossum tsaratananense"	1049.1846122485
"Menyanthes trifoliata"	8960232.21946306
"Cinclidotus vivesii"	2.99128566662647
"Ranunculus sphaerospermus"	33746.662467441
"Carex paniculata"	5569550.285936
"Fimbristylis tetragona"	1204986.18690843
"Indigofera procumbens"	68563.8443436523
"Utricularia cecilii"	14527.4407066575
"Cyperus pseudopilosus"	292992.5890136
"Acanthus latisepalus"	180771.856064547
"Eriocaulon minutum"	739869.910483677
"Carex appropinquata"	5257524.69439751
"Typha capensis"	10016417.1333028
"Rhynchospora corymbosa"	12745242.4244233
"Dicraeanthus zehnderi"	21346.7451515385
"Dintera pterocaulis"	43438.304184404
"Chara hydropitys"	5733.75791220488
"Rorippa amphibia"	6369341.86705014
"Tamarix tetragyna"	41903.8808373997
"Acanthus montanus"	2151347.29428217
"Wardia hygrometrica"	67897.0375426579
"Scrophularia eriocalyx"	6144.59628508525
"Carum lacuum"	26800.1280065104
"Xyris kwangolana"	2974105.92160128
"Justicia laxa"	953719.620184136
"Carex rostrata"	7871959.3327062
"Isoetes bischlerae"	10172.0647868095
"Epilobium psilotum"	16420.8590111816
"Conyza perrieri"	9486.30892744416
"Najas minor"	42168183.2923066
"Kyllinga jubensis"	483812.074896839
"Juncus caesariensis"	22063.1992653258
"Rhyncholacis nobilis"	1442.67975086493
"Fuirena umbellata"	1204985.84069767
"Polystichum obai"	1492.47509637702
"Excoecaria agallocha"	7395841.5186403
"Crinum campanulatum"	28323.7430295518
"Limnophila geoffrayi"	1399079.73589219
"Rumex balcanicus"	8530.59578467682
"Potamogeton richardsonii"	4277271.71436103
"Ceratophyllum tanaiticum"	2120325.02988101
"Zannichellia contorta"	81600.5653984273
"Isoetes azorica"	1484.6728571709
"Hydrocharis morsus-ranae"	6832758.31933052
"Trapa maleevii"	21666.9655679281
"Dalzellia ranongensis"	655866.267911273
"Ravenea musicalis"	149.426014320843
"Pistia stratiotes"	17334113.3681643
"Iris missouriensis"	2498218.68339184
"Eriocaulon bamendae"	17703.4838762942
"Aeschynomene tambacoundensis"	2692264.62694358
"Callitriche heteropoda"	54185.0882897311
"Xyris kundelungensis"	2974105.92160128
"Macropodiella macrothyrsa"	13305.4713324944
"Eleocharis schlechteri"	27838.0252997702
"Smithia blanda"	38555.2246876703
"Crassula aphylla"	117105.873875711
"Phalaris arundinacea"	9018594.16500503
"Rorippa hayanica"	29128.3438134074
"Elatostema subfavosum"	731.397463947909
"Convolvulus durandoi"	10642.4063166414
"Glyceria nemoralis"	1679672.36079195
"Vallisneria natans"	9286728.21180795
"Begonia erminea"	1288.41962523617
"Platanthera chorisiana"	2955900.45225321
"Romulea revelierei"	2076.07559710344
"Ethulia vernonioides"	285476.928020018
"Farmeria metzgerioides"	30312.8996082799
"Lereschia thomasii"	35532.8342218186
"Ledermanniella keayi"	8769.38067820494
"Potamogeton octandrus"	35399702.5724327
"Limnophila villifera"	3018857.42005808
"Hydrobryum tardhuangense"	939835.316237388
"Isachne veldkampii"	6671.54010699685
"Cyperus compressus"	11740700.4465105
"Cyperus pustulatus"	9688690.13108359
"Hydrostachys decaryi"	4274.61291436647
"Stratiotes aloides"	5908600.6624154
"Rhynchospora modesti-lucennoi"	157362.80092372
"Veronica beccabunga"	6775893.21403409
"Carex nigra"	90038.8748035053
"Cyperus imbricatus"	11128016.2213819
"Impatiens boinensis"	975.948561562896
"Veronica repens"	2291.86768201029
"Isoetes delilei"	184588.431972101
"Cicuta virosa"	5209210.61620738
"Elatine macropoda"	792847.973740032
"Marsilea fenestrata"	177362.968329644
"Myriophyllum verticillatum"	7569181.83201548
"Xyris sanguinea"	2974020.16350968
"Cyperus waillyi"	399752.367335855
"Claytonia sarmentosa"	4332596.31170793
"Aponogeton azureus"	13630.5046246752
"Hemarthria altissima"	621012.873253236
"Cussetia carinata"	597260.306866175
"Drosera burmanni"	21993247.8060222
"Persicaria salicifolia"	450889.947540474
"Scirpus sylvaticus"	8429483.90421579
"Nymphoides hydrophylla"	1204986.186904
"Bulbostylis perrieri"	4545.11826805686
"Helosciadium bermejoi"	756.762378266407
"Cyperus demangei"	884565.903376281
"Lobelia heyneana"	68319.8756499258
"Dactylorhiza kalopissii"	9898.80121008702
"Juncus articulatus"	58966204.6193924
"Caperonia zaponzeta"	14942.3394305203
"Juncus bufonius"	72259670.3520932
"Hydrotriche galiifolia"	4300.42459644031
"Myosotis soleirolii"	9408.65320811764
"Ranunculus rionii"	911600.113456835
"Leptochloa panicea"	715852.452688648
"Pandanus peyrierasii"	926.977820208259
"Isoetes giessii"	25653.1193057372
"Callitriche pulchra"	20415.9138420837
"Epilobium numidicum"	19373.4226388818
"Mentha insularis"	32891.6397628722
"Ranunculus aquatilis"	3932499.23778635
"Fontinalis dichelymoides"	153950.641251073
"Symphyotrichum nahanniense"	63116.8568979168
"Xyris baronii"	1608.05516125668
"Ammannia calcicola"	3061.670261019
"Myriophyllum oliganthum"	1153994.32589452
"Eleocharis brainii"	2358886.26672227
"Elatine madagascariensis"	1051.15983455676
"Heliotropium perrieri"	683.586063823528
"Panicum pilgerianum"	148894.488692218
"Eriocaulon hookerianum"	26570.0906600123
"Rhynchospora eximia"	2136996.08152797
"Leersia perrieri"	2335.82690080729
"Eryngium galioides"	223195.504752718
"Najas indica"	8648173.21041073
"Callitriche regis-jubae"	102621.318894502
"Schoenoplectus paludicola"	165862.135730996
"Butomus umbellatus"	8207879.67332997
"Sagittaria trifolia"	25331571.4764988
"Claytonia cordifolia"	3070506.94864243
"Samolus valerandi"	4712966.63563411
"Hydrobryum phetchabunense"	655866.267911273
"Sparganium subglobosum"	15159197.9453031
"Cyperus compactus"	1204985.96988956
"Sphaeranthus ukambensis"	1421865.38069055
"Scrophularia tenuipes"	59931.387502107
"Aponogeton masoalaensis"	1272.18260004267
"Aponogeton angustifolius"	30372.181485768
"Eryngium atlanticum"	33874.8232092262
