"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyMass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Verticality" "MajorHabitatSum" "HabitatBreadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "Venomous" "Dorsal_colour" "Dorsal_pattern" "Foraging_mode" "Shape_pupil" "Fangs" "Sex_determinism" "Body_temp"
"Podarcis gaigeae" "Podarcis gaigeae (Werner, 1930)" "SPECIES" "accepted" "Podarcis gaigeae (Werner, 1930)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 0 1 NA NA 0 12100 22.90867653 100 2.47 "oviparous" NA 0.916666666666667 5 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 1 0.5 2 NA 3.4977e-05 0.003126498 0.006313853 0 16.3 545.5335366 5694.8 24.330773 350 NA "No" NA NA "ACT" NA "non-fanged" NA 32.6
"Podarcis hispanica" "Podarcis hispanicus (Steindachner, 1870)" "SPECIES" "accepted" "Podarcis hispanicus (Steindachner, 1870)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 847000 9.332543008 74 2.85 "oviparous" NA 0.666666666666667 13 "Diurnal" "Omnivorous" 1 NA NA NA NA NA NA 0.5 4 NA 0.007267585 0.18835563 0.054395074 0 12.86 709.0444723 5783.4 22.317249 1740 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 31.9
"Podarcis hispanicus" "Podarcis hispanicus (Steindachner, 1870)" "SPECIES" "accepted" "Podarcis hispanicus (Steindachner, 1870)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 847000 9.332543008 74 2.85 "oviparous" NA 0.666666666666667 13 "Diurnal" "Omnivorous" 1 NA NA NA NA NA NA 0.5 4 NA 0.007267585 0.18835563 0.054395074 0 12.86 709.0444723 5783.4 22.317249 1740 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 31.9
"Podarcis levendis" "Podarcis levendis Lymberakis, Poulakakis, Kaliontzopoulou, Valakos & Mylonas, 2008" "SPECIES" "accepted" "Podarcis levendis Lymberakis, Poulakakis, Kaliontzopoulou, Valakos & Mylonas, 2008" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 0 1 NA NA 0 12100 11.48153621 79 2.5 "oviparous" NA NA NA "Diurnal" "Omnivorous" 1 NA NA NA NA NA 1 0.5 2 NA 2.3102e-05 0.013748916 0.027599233 0 NA 754.2853972 NA 25.891864 5 NA "No" NA NA NA NA "non-fanged" NA 33.2
"Podarcis lilfordi" "Podarcis lilfordi (Günther, 1874)" "SPECIES" "accepted" "Podarcis lilfordi (Günther, 1874)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 0 1 NA NA 0 72600 12.30268771 81 2.5 "oviparous" NA 1.75 13.11 "Diurnal" "Omnivorous" 1 NA NA NA 1 NA NA 0.5 3 NA 0.002429142 0.033020586 0.013687869 0 16.15 625.1659126 4749.7 22.079817 70 NA "No" NA NA "ACT" NA "non-fanged" NA 34.6
"Podarcis melisellensis" "Podarcis melisellensis (Braun, 1877)" "SPECIES" "accepted" "Podarcis melisellensis (Braun, 1877)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 205700 9.332543008 74 4.25 "oviparous" NA 1 3.9 "Diurnal" "Carnivorous" 1 0 NA 1 0 0 1 0.5 4 NA 0.004680254 0.068405327 0.06568685 0 12.49 1341.415738 6667.2 20.493622 800 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 32.45
"Podarcis milensis" "Podarcis milensis (Bedriaga, 1882)" "SPECIES" "accepted" "Podarcis milensis (Bedriaga, 1882)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 0 1 1 1 0 0 1 1 0 0 NA NA NA NA NA NA 1 1 NA NA 0 24200 9.77237221 75 1.73 "oviparous" NA NA NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 1 0.5 4 NA 5.62776e-05 0.001657042 0 0 17.6 419.5588623 5120.6 26.004547 375 NA "No" NA NA "ACT" NA "non-fanged" NA 32.95
"Podarcis muralis" "Podarcis muralis (Laurenti, 1768)" "SPECIES" "accepted" "Podarcis muralis (Laurenti, 1768)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "SPEED2ZERO" "INN" "No" "LC" "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 2976600 10.96478196 78 4.93 "oviparous" NA 2.5 16 "Diurnal" "Carnivorous" 1 0 NA 1 0 0 1 0.75 5 NA 0.008477236 0.165314065 0.074538268 9.65262e-05 10.27 842.5624031 6610.5 17.373975 1400 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 32.2
"Podarcis muralis subsp. nigriventris" "Podarcis muralis nigriventris Bonaparte, 1838" "SUBSPECIES" "accepted" "Podarcis muralis nigriventris Bonaparte, 1838" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "InfoSpecies" "NEO" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Podarcis peloponnesiaca" "Podarcis peloponnesiacus (Bibron & Bory, 1833)" "SPECIES" "accepted" "Podarcis peloponnesiacus (Bibron & Bory, 1833)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 1 1 NA NA 0 72600 14.12537545 85 3.48 "oviparous" NA NA NA "Diurnal" "Carnivorous" 1 1 NA 0 0 0 0 0.75 3 NA 0.001962679 0.087124854 0.141510656 0 15.36 706.093337 6387.4 21.121083 800 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 33
"Podarcis peloponnesiacus" "Podarcis peloponnesiacus (Bibron & Bory, 1833)" "SPECIES" "accepted" "Podarcis peloponnesiacus (Bibron & Bory, 1833)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 1 1 NA NA 0 72600 14.12537545 85 3.48 "oviparous" NA NA NA "Diurnal" "Carnivorous" 1 1 NA 0 0 0 0 0.75 3 NA 0.001962679 0.087124854 0.141510656 0 15.36 706.093337 6387.4 21.121083 800 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 33
"Podarcis pityusensis" "Podarcis pityusensis (Boscá, 1883)" "SPECIES" "accepted" "Podarcis pityusensis (Boscá, 1883)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 1 1 NA NA 0 48400 12.58925412 82 2.65 "oviparous" NA 1.75 18 "Diurnal" "Omnivorous" 1 NA NA NA NA NA 1 0.75 3 NA 0.001750573 0.016201035 0.002633575 0 16.6 463.5520873 4641.7 25.424513 240 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 34.2
"Podarcis raffonei" "Podarcis raffonei (Mertens, 1952)" "SPECIES" "accepted" "Podarcis raffonei (Mertens, 1952)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 0 1 NA NA 0 48400 14.12538 85 6 "oviparous" NA NA NA "Diurnal" "Carnivorous" 1 1 NA 0 0 0 1 0.5 2 NA 0.001905811 0.054668403 0.013698465 0 15.98348996 680.4657216 5417.081537 21.802235 150 NA "No" NA NA NA NA "non-fanged" NA NA
"Podarcis sicula" "Podarcis siculus (Rafinesque-Schmaltz, 1810)" "SPECIES" "accepted" "Podarcis siculus (Rafinesque-Schmaltz, 1810)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" "NEO" "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 NA NA NA NA NA NA 1 1 NA NA 0 859100 16.59586907 90 5.7 "oviparous" NA 1 13 "Diurnal" "Omnivorous" 1 1 NA 1 NA NA 1 0.5 5 NA 0.011238099 0.130471803 0.046874898 0 13.52 813.3922914 6275.2 21.16276 1100 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 33.25
"Podarcis siculus" "Podarcis siculus (Rafinesque-Schmaltz, 1810)" "SPECIES" "accepted" "Podarcis siculus (Rafinesque-Schmaltz, 1810)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "InfoSpecies" "NEO" "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 NA NA NA NA NA NA 1 1 NA NA 0 859100 16.59586907 90 5.7 "oviparous" NA 1 13 "Diurnal" "Omnivorous" 1 1 NA 1 NA NA 1 0.5 5 NA 0.011238099 0.130471803 0.046874898 0 13.52 813.3922914 6275.2 21.16276 1100 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 33.25
"Podarcis taurica" "Podarcis tauricus (Pallas, 1814)" "SPECIES" "accepted" "Podarcis tauricus (Pallas, 1814)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 0 NA NA NA NA NA NA 1 1 NA NA 0 1258400 17.37800829 91 4.785 "oviparous" NA 2.29166666666667 10 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.005082765 0.215702432 0.082360704 0.002780286 11.36 645.2777945 7763.5 19.656362 1190 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 29.9
"Podarcis tauricus" "Podarcis tauricus (Pallas, 1814)" "SPECIES" "accepted" "Podarcis tauricus (Pallas, 1814)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 0 NA NA NA NA NA NA 1 1 NA NA 0 1258400 17.37800829 91 4.785 "oviparous" NA 2.29166666666667 10 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.005082765 0.215702432 0.082360704 0.002780286 11.36 645.2777945 7763.5 19.656362 1190 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 29.9
"Podarcis tiliguerta" "Podarcis tiliguerta (Gmelin, 1789)" "SPECIES" "accepted" "Podarcis tiliguerta (Gmelin, 1789)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 NA NA NA NA NA NA 1 1 NA NA 0 96800 15.13561248 87 9 "oviparous" NA NA 15 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 5 NA 0.002670745 0.055555611 0.041116814 0 14.62 695.7061405 5148.7 23.324347 900 NA "No" NA NA NA NA "non-fanged" NA 29.8
"Podarcis vaucheri" "Podarcis vaucheri (Boulenger, 1905)" "SPECIES" "accepted" "Podarcis vaucheri (Boulenger, 1905)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 822800 5.011872336 60 3 "oviparous" NA NA NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.006431998 0.257327354 0.050693954 0.015423283 15.51 467.9501761 6102.4 24.510944 2050 NA "No" NA NA NA NA "non-fanged" NA 30.55
"Podarcis wagleriana" "Podarcis waglerianus Gistel, 1868" "SPECIES" "accepted" "Podarcis waglerianus Gistel, 1868" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 NA NA NA NA NA NA 1 1 NA NA 0 84700 10.23292992 76 4 "oviparous" NA NA NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.007487373 0.121077523 0.012731742 0 16.05 527.8594242 5377.5 24.101277 800 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" NA
"Podarcis waglerianus" "Podarcis waglerianus Gistel, 1868" "SPECIES" "accepted" "Podarcis waglerianus Gistel, 1868" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 NA NA NA NA NA NA 1 1 NA NA 0 84700 10.23292992 76 4 "oviparous" NA NA NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.007487373 0.121077523 0.012731742 0 16.05 527.8594242 5377.5 24.101277 800 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" NA
"Psammodromus algirus" "Psammodromus algirus (Linnaeus, 1758)" "SPECIES" "accepted" "Psammodromus algirus (Linnaeus, 1758)" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 1 1 NA NA 0 1863400 19.498446 95 5.35 "oviparous" NA 1.04166666666667 5 "Diurnal" "Omnivorous" 1 1 NA NA NA NA 1 0.75 3 NA 0.005997752 0.201470962 0.042647025 0.024739248 14.67 518.3708314 6149.6 25.075916 1305 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 32.75
"Psammodromus blanci" "Psammodromus blanci (Lataste, 1880)" "SPECIES" "accepted" "Psammodromus blanci (Lataste, 1880)" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "NE" "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 1 1 NA NA 0 363000 2.454708916 47 3 "oviparous" NA NA NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.75 3 NA 0.00799454 0.267339061 0.022610709 3.42232e-05 15.55 441.8984661 6306.8 22.873123 979 NA "No" NA NA "ACT" NA "non-fanged" NA NA
"Psammodromus hispanicus" "Psammodromus hispanicus Fitzinger, 1826" "SPECIES" "accepted" "Psammodromus hispanicus Fitzinger, 1826" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 0 NA NA NA NA NA NA 1 1 NA NA 0 871200 4.168693835 56 3.25 "oviparous" NA 0.416666666666667 0.916666666666667 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.007097486 0.196392401 0.057382622 0 13.42 653.8151956 6469.2 23.393492 850 NA "No" NA NA "Mixed" NA "non-fanged" "GSD (ZW/ZZ)" 30.75
"Psammodromus jeanneae" "Psammodromus jeanneae Busack, Salvador & Lawson, 2006" "SPECIES" "synonym" "Psammodromus algirus (Linnaeus, 1758)" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 1 1 NA NA 0 1863400 19.498446 95 5.35 "oviparous" NA 1.04166666666667 5 "Diurnal" "Omnivorous" 1 1 NA NA NA NA 1 0.75 3 NA 0.005997752 0.201470962 0.042647025 0.024739248 14.67 518.3708314 6149.6 25.075916 1305 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 32.75
"Psammodromus manuelae" "Psammodromus manuelae Busack, Salvador & Lawson, 2006" "SPECIES" "synonym" "Psammodromus algirus (Linnaeus, 1758)" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 1 1 NA NA 0 1863400 19.498446 95 5.35 "oviparous" NA 1.04166666666667 5 "Diurnal" "Omnivorous" 1 1 NA NA NA NA 1 0.75 3 NA 0.005997752 0.201470962 0.042647025 0.024739248 14.67 518.3708314 6149.6 25.075916 1305 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 32.75
"Pseudopus apodus" "Pseudopus apodus (Pallas, 1775)" "SPECIES" "accepted" "Pseudopus apodus (Pallas, 1775)" "Pseudopus" "Anguidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 NA NA NA NA NA NA 1 1 NA NA 0 3133900 588.8436554 580 8.65 "oviparous" NA 3 54 "Diurnal" "Carnivorous" 1 1 NA 1 0 0 0 0.5 4 NA 0.00585729 0.135239391 0.060367698 0.129738255 11.5 528.7868549 8154.6 18.406586 1600 NA "No" NA NA "ACT" NA "non-fanged" NA 23.45
"Rhinechis scalaris" "Rhinechis scalaris (Schinz, 1822)" "SPECIES" "synonym" "Zamenis scalaris (Schinz, 1822)" "Zamenis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 1 1 NA NA 0 919600 386.6 1600 NA "oviparous" NA NA 23 "Cathemeral" NA NA NA NA NA NA NA NA 0.5 3 NA 0.007302441 0.194441593 0.057255677 0 14.14031308 666.4607089 5863.803345 42.46075843 560.0683272 NA NA NA NA NA "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" NA
"Saurodactylus mauritanicus" "Saurodactylus mauritanicus (Duméril & Bibron, 1836)" "SPECIES" "accepted" "Saurodactylus mauritanicus (Duméril & Bibron, 1836)" "Saurodactylus" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 0 1 NA NA 0 617100 0.9772372 34 1 "oviparous" NA NA 3.7 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 2 NA 0.003504737 0.197713767 0.005392212 0.040215931 NA 269.9653972 NA 37.860894 950 NA "No" NA NA "AMB" NA "non-fanged" NA NA
"Scelarcis perspicillata" "Scelarcis perspicillata (Duméril & Bibron, 1839)" "SPECIES" "accepted" "Scelarcis perspicillata (Duméril & Bibron, 1839)" "Scelarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 1 1 NA NA 0 326700 7.585776 60 3 "oviparous" NA NA 5 "Diurnal" "Carnivorous" 1 0 NA 1 0 0 0 0.5 3 NA 0.00368805 0.237578112 0.060894518 0.042960189 15.15 393.8395291 6189.4 26.516837 1300 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 34.5
"Scincus schneiderii" "Scincus schneiderii Daudin, 1802" "SPECIES" "homotypic synonym" "Eumeces schneiderii (Daudin, 1802)" "Eumeces" "Scincidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 0 1 1 1 1 NA NA NA NA NA NA 1 1 NA NA 0 5069900 159.682490270901 186 11 "oviparous" NA 2.75 NA "Diurnal" "Omnivorous" 1 1 NA 1 NA NA NA 0.5 6 NA 0.004325744 0.11223464 0.019457128 0.121639921 15.82 294.9746863 836.2727 86.79772691 965.828331 NA "No" NA NA "ACT" NA "non-fanged" NA 33.1
"Seps viridis" "Seps viridis Laurenti" "SPECIES" "homotypic synonym" "Lacerta viridis (Laurenti, 1768)" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 NA NA NA NA NA NA 1 1 NA NA 0 2347400 91.20108394 160 9.01 "oviparous" NA 2 10 "Diurnal" "Omnivorous" 1 1 NA 1 NA NA 1 0.75 4 NA 0.006464449 0.219550303 0.071100074 0.001243729 9.83 701.3585239 7830.3 17.978126 1100 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 33.9
"Stenostoma rostratum" "Stenostoma rostratum Bocage, 1886" "SPECIES" "synonym" "Namibiana rostrata (Bocage, 1886)" "Namibiana" "Leptotyphlopidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 0 0 NA NA NA NA NA 0 0 0 0 0 NA NA NA NA NA NA 0 0 NA NA 0 96800 2.092249969 NA NA "oviparous" NA NA NA NA NA NA NA NA NA NA NA NA 0 1 NA 0.001160347 0.092194271 0.079303378 0.462252798 NA 548.3640725 NA NA 993.8866694 NA "No" NA NA NA NA "non-fanged" NA NA
"Stenostoma rostratum subsp. rostratum" "Stenostoma rostratum rostratum" "SUBSPECIES" "synonym" "Stenostoma rostratum septentrionale Svihla, 2005" "Stenostoma" "Leptotyphlopidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Stenostoma rostratum subsp. schatzmayri" "Stenostoma rostratum schatzmayri Magistretti, 1941" "SUBSPECIES" "doubtful" "Stenostoma rostratum schatzmayri Magistretti, 1941" "Stenostoma" "Leptotyphlopidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Tarbophis fallax" "Tarbophis fallax Fleischmann, 1831" "SPECIES" "homotypic synonym" "Telescopus fallax Fleischmann, 1831" "Telescopus" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 2480500 186.2262937 488 6.5 "oviparous" NA NA 10 "Nocturnal" NA NA NA NA NA NA NA NA 0.5 4 NA 0.006001182 0.151529795 0.052260162 0.050939611 16.3375 500.3715027 837.0776 0.5 1000 NA "Yes" NA NA NA "slit (or vertical elliptical)" "rear-fanged" "GSD (ZW/ZZ)" NA
"Tarentola angustimentalis" "Tarentola angustimentalis Steindachner, 1891" "SPECIES" "accepted" "Tarentola angustimentalis Steindachner, 1891" "Tarentola" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 1 1 NA NA 0 36300 13.18256739 80 1.92307692307692 "oviparous" NA NA NA "Nocturnal" "Carnivorous" 1 0 NA 1 0 0 0 0.5 3 NA 0.000440988 0.001859259 0 0 NA 124.9825716 NA 31.391594 11.44577552 NA "No" NA NA "AMB" NA "non-fanged" "TSD" NA
"Tarentola boettgeri" "Tarentola boettgeri Steindachner, 1891" "SPECIES" "accepted" "Tarentola boettgeri Steindachner, 1891" "Tarentola" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 1 1 NA NA 0 84700 10.71519305 60 1.5 "oviparous" NA NA 6.1 "Nocturnal" NA NA NA NA NA NA NA NA 0.5 3 NA 0.005639728 0.004570012 0 0 NA 200.9663334 NA 27.350587 890 NA "No" NA NA NA NA "non-fanged" "TSD" NA
"Tarentola delalandii" "Tarentola delalandii (Duméril & Bibron, 1836)" "SPECIES" "accepted" "Tarentola delalandii (Duméril & Bibron, 1836)" "Tarentola" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 36300 15.48816619 84 1.5 "oviparous" NA NA 7 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.00558404 0.009010995 0 0 NA 374.3633549 NA 30.408832 1150 NA "No" NA NA "AMB" NA "non-fanged" "TSD" 23
