species Genus Family Order BodyMass_g BodyLength_mm Litter_size Reproductive_mode Age_at_maturity_y First_breeding_y Longevity_max_y Activity Diet Diet_Inv Diet_Vert Diet_Scav Diet_Fruit Diet_Nect Diet_Seed Diet_Plant Fos Ter Aqu Arb Aer Verticality EcoTer EcoFresh EcoMar MajorHabitat_1 MajorHabitat_2 MajorHabitat_3 MajorHabitat_4 MajorHabitat_5 MajorHabitat_6 MajorHabitat_7 MajorHabitat_8 MajorHabitat_9 MajorHabitat_10 MajorHabitat_12 MajorHabitat_13 MajorHabitat_14 MajorHabitat_15 MajorHabitat_16 MajorHabitat_17 MajorHabitatSum HabitatBreadth PropUrbanArea PropCroplandArea PropPastureArea PropRangeLandArea AnnuMeanTemp AnnuPrecip TempSeasonality PrecipSeasonality Elevation Dispersal_km RangeSize_km2 IUCN_status Foraging_strata BMR gbif_accepted gbif_rank gbif_genus gbif_family gbif_order gbif_class gbif_phylum gbif_IUCN
"Acomys seurati" Acomys Muridae Rodentia 71.2 175 2.47 Viviparous 0.158904109589041 0.263013698630137 7.48333424657534 Nocturnal Omnivorous 1 1 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 2 2 0.00027643 0.00000204746 0 0 23.50233345 39.95577647 7197.725026 74.70841294 995.1879814 1.425 447700 LEAST_CONCERN 1 NA "Acomys seurati Heim de Balsac, 1936" SPECIES Acomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Acomys spinosissimus" Acomys Muridae Rodentia 26.5 97 2.71 Viviparous NA NA NA Nocturnal Herbivorous 0 1 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.002636979 0.096282716 0.162011015 0.120396633 21.66060889 892.0644343 2564.402569 99.9886547 866.6891297 1.108 2420000 LEAST_CONCERN 1 44.15 "Acomys spinosissimus Peters, 1852" SPECIES Acomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Acomys subspinosus" Acomys Muridae Rodentia 21 102 3 Viviparous NA NA NA Nocturnal Herbivorous 0 1 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.003145566 0.07817347 0.029538652 0.198068064 16.23501858 408.4507979 3970.511868 40.65748902 509.3530803 0.16 254100 LEAST_CONCERN 1 83.46 "Acomys subspinosus (Waterhouse, 1838)" SPECIES Acomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Acomys wilsoni" Acomys Muridae Rodentia 18.5 114 2.29 Viviparous NA NA 5.6 Nocturnal Herbivorous 0 1 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 3 3 0.001018846 0.087787473 0.127263654 0.212437595 24.75671405 624.9704508 1138.814592 85.95509278 741.7092782 0.978 1766600 LEAST_CONCERN 1 NA "Acomys wilsoni Thomas, 1892" SPECIES Acomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Aconaemys fuscus" Aconaemys Octodontidae Rodentia 133.5 156.9 3.23 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 1 1 1 0 0 0 0.25 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.001205961 0.047665392 0.062025504 0.051274268 8.584069484 925.193162 5086.387073 84.17582728 1404.711257 0.332 72600 LEAST_CONCERN 1 121 "Aconaemys fuscus (Waterhouse, 1842)" SPECIES Aconaemys Octodontidae Rodentia Mammalia Chordata LEAST_CONCERN
"Aconaemys porteri" Aconaemys Octodontidae Rodentia 92 192 3.23 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 0 1 1 1 0 0 0 0.25 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.00080315 0.026289126 0.031891235 0.03511206 7.951533047 1519.692106 4143.10819 60.32922258 929.060205 0.332 84700 DATA_DEFICIENT 1 NA "Aconaemys porteri Thomas, 1917" SPECIES Aconaemys Octodontidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Aconaemys sagei" Aconaemys Octodontidae Rodentia 96.49 159 NA Viviparous NA NA NA Diurnal NA NA NA NA NA NA NA NA 1 1 0 0 0 0.25 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 NA 0.001818191 0.053573881 0.055258464 0.023543323 10.03205558 1415.744706 4084.844823 64.68460725 628.3109657 0.293 133100 DATA_DEFICIENT NA NA "Aconaemys sagei Pearson, 1984" SPECIES Aconaemys Octodontidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Acratocnus odontrigonus" Acratocnus Megalonychidae Pilosa 22990 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Acratocnus odontrigonus Anthony, 1916" SPECIES Acratocnus Megalonychidae Pilosa Mammalia Chordata NOT_EVALUATED
"Acratocnus ye" Acratocnus Megalonychidae Pilosa 21310 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Acratocnus ye MacPhee et al., 2001" SPECIES Acratocnus Megalonychidae Pilosa Mammalia Chordata NOT_EVALUATED
"Acrobates pygmaeus" Acrobates Acrobatidae Diprotodontia 12 80 2.9 Viviparous 0.657534246575342 0.583315068493151 8.8 Nocturnal Carnivorous 1 0 0 0 1 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 3 0.003842838 0.106707077 0.018240026 0.240386988 18.83192293 798.6575464 4244.948533 44.68880366 323.7306473 0.097 1911800 LEAST_CONCERN 3 15.12 "Acrobates pygmaeus (Shaw, 1793)" SPECIES Acrobates Acrobatidae Diprotodontia Mammalia Chordata LEAST_CONCERN
"Addax nasomaculatus" Addax Bovidae Cetartiodactyla 70000.3 1750 1 Viviparous 2.59587671232877 2.92290410958904 28.2 Diurnal Herbivorous 0 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 3 3 0 0 0 0.030675601 27.51913848 38.40275617 5677.917756 163.0141703 395.1139884 12.92 278300 CRITICALLY_ENDANGERED 1 NA "Addax nasomaculatus (Blainville, 1816)" SPECIES Addax Bovidae Artiodactyla Mammalia Chordata CRITICALLY_ENDANGERED
"Aegialomys galapagoensis" Aegialomys Cricetidae Rodentia 115.5 170 NA Viviparous NA NA 1.66666575342466 Cathemeral Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0.0000225344 0.000454321 0.000407006 0.003189334 22.81009742 882.1232366 1634.829107 48.25816938 6.864463652 0.233 24200 VULNERABLE 1 NA "Aegialomys galapagoensis (Waterhouse, 1839)" SPECIES Aegialomys Cricetidae Rodentia Mammalia Chordata VULNERABLE
"Aegialomys xanthaeolus" Aegialomys Cricetidae Rodentia 79.8 183 NA Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 4 6 0.00497801 0.085360245 0.091728653 0.054522482 18.31341028 628.4406945 773.3990748 99.4992754 1335.737014 0.264 617100 LEAST_CONCERN 1 NA "Aegialomys xanthaeolus (Thomas, 1894)" SPECIES Aegialomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Aepeomys lugens" Aepeomys Cricetidae Rodentia 37 119 2 Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0.007515868 0.068066194 0.128049894 0.001145419 20.25627366 1661.577121 481.7970078 46.58411643 1242.572523 0.173 84700 LEAST_CONCERN 1 NA "Aepeomys lugens (Thomas, 1896)" SPECIES Aepeomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Aepeomys reigi" Aepeomys Cricetidae Rodentia 40.6 125 NA Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0.010352999 0.085065123 0.140258804 0.019361226 22.39802179 1336.72543 521.4863144 52.46475043 923.5042641 0.182 36300 VULNERABLE 1 NA "Aepeomys reigi Ochoa G., Aguilera, Pacheco & Soriano, 2001" SPECIES Aepeomys Cricetidae Rodentia Mammalia Chordata VULNERABLE
"Aepyceros melampus" Aepyceros Bovidae Cetartiodactyla 52500.1 1506 0.99 Viviparous 1.30817808219178 2 25.6 Cathemeral Herbivorous 0 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0.002365092 0.093874923 0.156329936 0.126191629 21.86692649 871.9050965 2328.401472 96.2927534 928.2297895 9.363 4404400 LEAST_CONCERN 1 NA "Aepyceros melampus (Lichtenstein, 1812)" SPECIES Aepyceros Bovidae Artiodactyla Mammalia Chordata LEAST_CONCERN
"Aepyprymnus rufescens" Aepyprymnus Potoroidae Diprotodontia 3250 520 1.0225 Viviparous 0.929328767123288 0.874986301369863 12.8083342465753 Nocturnal Herbivorous 0 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 4 0.002135252 0.038517596 0.016859703 0.37249816 21.22585477 813.8520775 3975.024369 60.19085044 319.7916486 1.875 895400 LEAST_CONCERN 1 1154.5 "Aepyprymnus rufescens (Gray, 1837)" SPECIES Aepyprymnus Potoroidae Diprotodontia Mammalia Chordata LEAST_CONCERN
"Aeretes melanopterus" Aeretes Sciuridae Rodentia 732.4 355 NA Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.002726901 0.044724576 0.135443972 0.026931895 5.160716322 838.8660976 6707.652068 83.09222517 2886.758611 0.491 169400 NEAR_THREATENED 3 NA "Aeretes melanopterus (Milne-Edwards, 1867)" SPECIES Aeretes Sciuridae Rodentia Mammalia Chordata NEAR_THREATENED
"Aeromys tephromelas" Aeromys Sciuridae Rodentia 1075 426 1.0525 Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 2 0.009931423 0.202309608 0.015651705 0.000000908383 25.43395289 2668.742621 481.6081232 31.0239235 251.8512443 1.165 822800 DATA_DEFICIENT 3 NA "Aeromys tephromelas (Günther, 1873)" SPECIES Aeromys Sciuridae Rodentia Mammalia Chordata DATA_DEFICIENT
"Aeromys thomasi" Aeromys Sciuridae Rodentia 1435 426 NA Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 3 0.001837632 0.133510214 0.012646548 0.000000741132 24.88898284 3329.755955 336.507603 20.15874267 332.5803339 1.291 713900 LEAST_CONCERN 3 NA "Aeromys thomasi (Hose, 1900)" SPECIES Aeromys Sciuridae Rodentia Mammalia Chordata LEAST_CONCERN
"Aethalops aequalis" Aethalops Pteropodidae Chiroptera 11.6 73 0.995 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 3 0.001116416 0.038256268 0.000438745 0.00000151971 23.39695776 3349.319311 328.273217 16.50977026 622.0629099 NA 254100 LEAST_CONCERN 3 NA "Aethalops aequalis G.M.Allen, 1938" SPECIES Aethalops Pteropodidae Chiroptera Mammalia Chordata LEAST_CONCERN
"Aethalops alecto" Aethalops Pteropodidae Chiroptera 15 73 0.99 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.011928302 0.233987777 0.040232417 0 24.06279302 2744.035856 404.6172291 35.10206944 424.6899646 NA 629200 LEAST_CONCERN 3 NA "Aethalops alecto (Thomas, 1923)" SPECIES Aethalops Pteropodidae Chiroptera Mammalia Chordata LEAST_CONCERN
"Aethomys bocagei" Aethomys Muridae Rodentia 107.6 174 NA Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0.001748542 0.04836226 0.289969771 0.076500043 22.1927757 1062.607647 1005.318735 88.95696497 743.2027508 0.233 435600 LEAST_CONCERN 1 NA "Aethomys bocagei (Thomas, 1904)" SPECIES Aethomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Aethomys chrysophilus" Aethomys Muridae Rodentia 74.9 164 3.2175 Viviparous 0.288758904109589 0.378082191780822 0.75 Nocturnal Herbivorous 0 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 6 0.001524342 0.067513679 0.127743593 0.211693557 21.86602541 764.1886486 2845.500383 98.86930687 926.9262349 0.264 4936800 LEAST_CONCERN 1 NA "Aethomys chrysophilus (de Winton, 1897)" SPECIES Aethomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Aethomys granti" Aethomys Muridae Rodentia 40 125 NA Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.000700864 0.021753297 0.012220916 0.499823273 16.15953313 306.1231751 4632.184424 46.81247143 972.8563715 NA 375100 LEAST_CONCERN 1 NA "Micaelamys granti (Wroughton, 1908)" SPECIES Micaelamys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Aethomys hindei" Aethomys Muridae Rodentia 103.5 186 2.475 Viviparous 0.263150684931507 0.333605479452055 2.74166575342466 Cathemeral Herbivorous 0 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0.001493043 0.085843553 0.127714576 0.067778498 24.25306892 1139.956007 1226.811635 70.89893673 773.6700345 0.296 3025000 LEAST_CONCERN 1 NA "Aethomys hindei (Thomas, 1902)" SPECIES Aethomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Aethomys ineptus" Aethomys Muridae Rodentia 74.9 155 3.345 Viviparous 0.288758904109589 0.359213698630137 0.75 Nocturnal Herbivorous 0 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0.00647052 0.127696488 0.137900078 0.302998572 17.68085571 632.3527956 4263.000158 70.37310405 1161.904676 0.266 822800 LEAST_CONCERN 1 NA "Aethomys ineptus (Thomas & Wroughton, 1908)" SPECIES Aethomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Aethomys kaiseri" Aethomys Muridae Rodentia 90 156 2.95 Viviparous 0.263150684931507 0.333605479452055 2.74166575342466 Nocturnal Herbivorous 0 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0.00138707 0.108727226 0.126762208 0.04946381 21.53756293 1107.59958 1394.754808 83.7100174 1158.575614 0.296 2262700 LEAST_CONCERN 1 NA "Aethomys kaiseri (Noack, 1887)" SPECIES Aethomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Aethomys namaquensis" Aethomys Muridae Rodentia 50.6 147 3.62 Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 1 1 1 0 1 0 1 0 0 0 0 1 0 0 0 7 11 0.002585949 0.04864044 0.075820439 0.322146957 19.92084514 479.6148057 3925.691333 87.1895658 981.1834898 NA 3908300 LEAST_CONCERN 1 NA "Micaelamys namaquensis (A.Smith, 1834)" SPECIES Micaelamys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Aethomys nyikae" Aethomys Muridae Rodentia 77 156 3.56 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.001034363 0.040507774 0.084161665 0.068343755 21.29614637 1275.533719 1650.442469 93.22379975 1101.631662 0.259 1210000 LEAST_CONCERN 1 NA "Aethomys nyikae (Thomas, 1897)" SPECIES Aethomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Aethomys silindensis" Aethomys Muridae Rodentia 107.6 200 NA Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.007067891 0.094291253 0.250966924 0.069571897 20.12272624 928.5739145 2874.784481 91.47729018 872.5385823 0.269 84700 DATA_DEFICIENT 1 NA "Aethomys silindensis Roberts, 1938" SPECIES Aethomys Muridae Rodentia Mammalia Chordata DATA_DEFICIENT
"Aethomys stannarius" Aethomys Muridae Rodentia 107.6 169 NA Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 4 6 0.004603066 0.475899546 0.247039501 0.038651332 26.00492715 982.1029269 2269.469185 112.6307396 496.9528646 0.269 266200 DATA_DEFICIENT 1 NA "Aethomys stannarius (Thomas, 1913)" SPECIES Aethomys Muridae Rodentia Mammalia Chordata DATA_DEFICIENT
"Aethomys thomasi" Aethomys Muridae Rodentia 107.6 162 2.9 Viviparous 0.263150684931507 0.333605479452055 2.74166575342466 Nocturnal Herbivorous 0 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.001226527 0.050026966 0.220516119 0.105229048 20.24907663 1040.704201 1665.492262 93.20452746 1372.593161 0.296 411400 LEAST_CONCERN 1 NA "Aethomys thomasi (de Winton, 1897)" SPECIES Aethomys Muridae Rodentia Mammalia Chordata LEAST_CONCERN
"Agalmaceros blicki" Agalmaceros Cervidae Cetartiodactyla 60000 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Blastocerus blicki (Frick, 1937)" SPECIES Agalmaceros Cervidae Artiodactyla Mammalia Chordata NOT_EVALUATED
"Ailuropoda melanoleuca" Ailuropoda Ursidae Carnivora 108400 1800 1.58 Viviparous 6.44242465753425 6.86168493150685 36.8 Cathemeral Herbivorous 0 1 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.007919729 0.095169295 0.089619254 0.005940782 9.12451211 902.6580375 6922.141128 82.52694372 2026.486599 14.582 266200 VULNERABLE 1 NA "Ailuropoda melanoleuca (David, 1869)" SPECIES Ailuropoda Ursidae Carnivora Mammalia Chordata VULNERABLE
"Ailurops melanotis" Ailurops Phalangeridae Diprotodontia 6669 564 1.5 Viviparous NA NA 5.90833424657534 Nocturnal Herbivorous 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 3 0.0000669784 0.005603701 0.000544619 0 26.46846203 3422.938234 237.5099283 23.24865832 12.29220551 3.091 24200 CRITICALLY_ENDANGERED 3 NA "Ailurops melanotis (Thomas, 1898)" SPECIES Ailurops Phalangeridae Diprotodontia Mammalia Chordata CRITICALLY_ENDANGERED
"Ailurops ursinus" Ailurops Phalangeridae Diprotodontia 10000 564 1.5 Viviparous NA NA 5.90833424657534 Diurnal Herbivorous 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 4 0.001794165 0.08826188 0.011006453 0 23.85719343 2370.133033 350.2774251 35.11442204 356.1695956 3.091 520300 VULNERABLE 3 NA "Ailurops ursinus (Temminck, 1824)" SPECIES Ailurops Phalangeridae Diprotodontia Mammalia Chordata VULNERABLE
"Ailurus fulgens" Ailurus Ailuridae Carnivora 4900 730 1.85 Viviparous 1.56685753424658 2.08331506849315 19 Cathemeral Herbivorous 1 1 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.00126751 0.044097953 0.062785504 0.033567917 8.672306644 1410.265148 5577.623971 84.95327703 2851.812368 2.497 883300 ENDANGERED 1 878.2 "Ailurus fulgens F.G.Cuvier, 1825" SPECIES Ailurus Ailuridae Carnivora Mammalia Chordata ENDANGERED
"Akodon aerosus" Akodon Cricetidae Rodentia 60 140 5 Viviparous 0.225142465753425 NA NA Nocturnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 4 0.001384613 0.033895337 0.062836059 0.005767905 17.72448999 1806.894158 902.5909367 39.7678867 1760.273735 0.215 484000 LEAST_CONCERN 1 NA "Akodon aerosus Thomas, 1913" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Akodon affinis" Akodon Cricetidae Rodentia 24.9 140 NA Viviparous NA NA NA Diurnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 3 0.007885842 0.04299899 0.270304618 0.0000773145 19.23391808 2823.840819 251.8660888 31.36308826 1506.233901 0.139 145200 LEAST_CONCERN 1 NA "Akodon affinis (J.A.Allen, 1912)" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Akodon albiventer" Akodon Cricetidae Rodentia 21.8 102 NA Viviparous NA NA NA Diurnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 3 0.001359255 0.021366919 0.09283635 0.324204615 6.385766656 353.8926571 2510.405164 121.4510159 3833.719453 1.137 641300 LEAST_CONCERN 1 46.5 "Akodon albiventer Thomas, 1897" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Akodon aliquantulus" Akodon Cricetidae Rodentia 14 140 4.18 Viviparous NA NA NA Cathemeral Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.0021843 0.044675908 0.069455169 0.112697315 13.54691975 704.9370381 3336.393958 94.35288468 2161.429225 NA 411400 DATA_DEFICIENT 1 NA "Akodon caenosus Thomas, 1918" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Akodon azarae" Akodon Cricetidae Rodentia 25 114 4.455 Viviparous 0.17481095890411 0.239254794520548 0.833334246575342 Cathemeral Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 3 3 0.003131487 0.22356569 0.060352748 0.232166483 17.40575104 1049.165207 4771.288067 34.22035225 147.3565704 0.136 1621400 LEAST_CONCERN 1 39.22 "Akodon azarae (Fischer, 1829)" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Akodon bogotensis" Akodon Cricetidae Rodentia 13 90 NA Viviparous NA NA NA Cathemeral NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 NA 0.006081771 0.056892252 0.301676485 0.008082723 17.59578892 1897.535811 378.3450011 42.58861511 1807.146274 NA 242000 LEAST_CONCERN NA NA "Neomicroxus bogotensis (Thomas, 1895)" SPECIES Neomicroxus Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Akodon boliviensis" Akodon Cricetidae Rodentia 27.5 91.1 4.52 Viviparous NA NA NA Cathemeral Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 3 5 0.002649384 0.047499972 0.232160859 0.208700455 8.933237977 758.4099829 1974.655119 93.70027674 3539.544521 0.145 435600 LEAST_CONCERN 1 NA "Akodon boliviensis Meyen, 1833" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Akodon budini" Akodon Cricetidae Rodentia 26.9 122 NA Viviparous NA NA NA Nocturnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.001587756 0.031898393 0.02791822 0.029215483 17.372534 932.7031663 3698.64254 91.42857664 1304.075844 0.145 72600 LEAST_CONCERN 1 NA "Akodon budini (Thomas, 1918)" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Akodon caenosus" Akodon Cricetidae Rodentia 26.725 NA 4.18 Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.102 NA NA NA NA "Akodon caenosus Thomas, 1918" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Akodon cursor" Akodon Cricetidae Rodentia 39.9 120 3 Viviparous NA NA NA Nocturnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.014349761 0.169844638 0.210968481 0.048452486 22.43287357 1227.712996 1761.851515 62.17195991 553.2026136 0.18 1282600 LEAST_CONCERN 1 NA "Akodon cursor (Winge, 1887)" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Akodon dayi" Akodon Cricetidae Rodentia 32.5 120 3 Viviparous NA NA NA Cathemeral Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 5 0.001446098 0.056132945 0.058113181 0.037280124 21.83680719 1691.79627 1528.104604 59.37984477 912.8860816 0.174 471900 LEAST_CONCERN 1 NA "Akodon dayi Osgood, 1916" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Akodon dolores" Akodon Cricetidae Rodentia 50.5 110 3.89 Viviparous NA NA NA Nocturnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.004539759 0.202295064 0.046229496 0.242572722 16.52482107 750.5657302 5093.393826 73.55005191 681.8537303 0.187 169400 LEAST_CONCERN 1 NA "Akodon dolores Thomas, 1916" SPECIES Akodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
