"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "AnnuMeanTemp" "Migration_type" "Migration_dist" "MISSING_ALL_TRAITS"
"Leuciscus prespensis" "Leuciscus prespensis Fowler, 1977" "SPECIES" "homotypic synonym" "Squalius prespensis (Fowler, 1977)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 318.662821025835 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Leuciscus pygmaea" "Leuciscus pygmaeus DeKay, 1842" "SPECIES" "synonym" "Umbra pygmaea (DeKay, 1842)" "Umbra" "Umbridae" "Esociformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 281117.297447666 115 4.533810826 0.542937929 0.475484274 0.325041321 0.577858779 0.499080013 0.225038203 0.135768643 1.515763655 1500 NA 1 "ma1" 4 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "poly" "limno" "limno" "fre" -1.6 31.8 15.1 "nom" NA "NO"
"Leuciscus pyrenaicus" "Leuciscus pyrenaicus Günther, 1868" "SPECIES" "homotypic synonym" "Squalius pyrenaicus (Günther, 1868)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "NT" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 260 3.712439474 0.550614926 0.43387225 0.495101048 0.605365877 0.471742936 0.2931642 0.140847119 2.278329247 NA NA NA "ma1" NA "ls1" "Carnivorous" NA NA NA NA NA NA NA NA "bentic" "wc" NA "eury" "eury" "fre" NA NA NA NA NA "NO"
"Leuciscus rubilio" "Leuciscus rubilio Bonaparte, 1837" "SPECIES" "homotypic synonym" "Sarmarutilus rubilio (Bonaparte, 1837)" "Sarmarutilus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "NT" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 93001.4673809163 250 3.441458967 0.537126999 0.481140673 0.463005154 0.357998127 0.417634465 0.263480904 0.187417632 2.241986673 NA NA NA "ma2" NA "ls2" "Carnivorous" NA NA NA NA NA NA NA NA "bentic" "wc" NA "rheo" "eury" "fre" NA NA NA NA NA "NO"
"Leuciscus scardafa" "Leuciscus scardafa Bonaparte, 1837" "SPECIES" "homotypic synonym" "Scardinius scardafa (Bonaparte, 1837)" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 50333.9455404665 350 2.959627476 0.490885146 0.389800795 0.477300191 0.425382438 0.363489606 0.237439344 0.170661065 2.579491936 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Leuciscus smyrnaeus" "Leuciscus smyrnaeus Boulenger, 1896" "SPECIES" "homotypic synonym" "Petroleuciscus smyrnaeus (Boulenger, 1896)" "Petroleuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "EN" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Leuciscus souffia" "Leuciscus souffia Risso, 1827" "SPECIES" "homotypic synonym" "Telestes souffia (Risso, 1827)" "Telestes" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "Yes" "VU" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 371375.863919895 250 4.824742268 0.580587629 0.4 0.49956701 0.476683333 0.618556701 0.216412371 0.158638889 2.966597256 NA "fe1" NA "ma3" NA NA "Omnivorous" NA NA NA NA NA NA NA NA "bentic" "wc" "lith" "rheo" "rheo" "fre" NA NA NA "nom" "short" "NO"
"Leuciscus stymphalicus" "Leuciscus stymphalicus Valenciennes, 1844" "SPECIES" "homotypic synonym" "Pelasgus stymphalicus (Valenciennes, 1844)" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 25296.6916699443 120 3.268131821 0.507852501 0.525636364 0.434921421 0.364333333 0.533011732 0.263022446 0.165734507 1.635899249 NA NA NA NA NA NA "Carnivorous" NA NA NA NA NA NA NA NA NA "ben" NA "limno" "limno" NA NA NA NA NA NA "NO"
"Leuciscus torgalensis" "Leuciscus torgalensis Coelho, Bogutskaya, Rodrigues & Collares-Pereira, 1998" "SPECIES" "homotypic synonym" "Squalius torgalensis (Coelho, Bogutskaya, Rodrigues & Collares-Pereira, 1998)" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6357.41377072697 120 3.844632171 0.679000212 0.338076128 0.628793063 0.435121002 0.460374236 0.367903754 0.148893276 2.389467602 NA NA NA NA NA NA "Carnivorous" NA NA NA NA NA NA NA NA NA "wc" NA "eury" "eury" NA NA NA NA NA NA "NO"
"Leuciscus virgo" "Leuciscus virgo Heckel, 1852" "SPECIES" "homotypic synonym" "Rutilus virgo (Heckel, 1852)" "Rutilus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 544298.015252331 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "short" "NO"
"Leucos adspersus" "Leucos adspersus Heckel, 1843" "SPECIES" "homotypic synonym" "Delminichthys adspersus (Heckel, 1843)" "Delminichthys" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16275.8636721642 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Leucos arcasii" "Leucos arcasii Steindachner, 1866" "SPECIES" "homotypic synonym" "Achondrostoma arcasii (Steindachner, 1866)" "Achondrostoma" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 309692.349539848 250 3.492962902 0.434414978 0.383017098 0.359907758 0.392035207 0.507366533 0.206647267 0.189963951 2.959343127 NA NA NA "ma1" NA "ls1" "Scavenger" NA NA NA NA NA NA NA NA "bentic" "wc" NA "rheo" "rheo" "fre" NA NA NA NA NA "NO"
"Leucos basak" "Leucos basak Heckel, 1843" "SPECIES" "accepted" "Leucos basak Heckel, 1843" "Leucos" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16024.5265406691 233 3.537909484 0.487442006 0.433279763 0.41292803 0.439037031 0.500740649 0.201748347 0.165174266 2.872665479 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Leucos ohridanus" "Leucos ohridanus Karaman, 1924" "SPECIES" "homotypic synonym" "Leucos basak Heckel, 1843" "Leucos" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16024.5265406691 233 3.537909484 0.487442006 0.433279763 0.41292803 0.439037031 0.500740649 0.201748347 0.165174266 2.872665479 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Leucos prespensis" "Leucos prespensis Karaman, 1924" "SPECIES" "homotypic synonym" "Leucos basak Heckel, 1843" "Leucos" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16024.5265406691 233 3.537909484 0.487442006 0.433279763 0.41292803 0.439037031 0.500740649 0.201748347 0.165174266 2.872665479 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Liopsetta glacialis" "Liopsetta glacialis (Pallas, 1776)" "SPECIES" "accepted" "Liopsetta glacialis (Pallas, 1776)" "Liopsetta" "Pleuronectidae" "Pleuronectiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 873999.329925359 350 NA NA NA NA NA NA NA 0.140799027 1.545890909 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Liza aurata" "Liza auratus (Risso, 1810)" "SPECIES" "synonym" "Chelon auratus (Risso, 1810)" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3944598.14453321 590 4.137897164 0.661537221 0.477387413 0.646485784 0.278860802 0.398701742 0.719973048 0.197242778 3.557240412 NA "fe3" NA "ma4" NA "ls2" "Omnivorous" NA NA NA NA NA NA NA NA "pelagic" "wc" NA "eury" "limno" "brm" NA NA NA "dia" NA "NO"
"Liza ramada" "Liza ramada (Risso, 1827)" "SPECIES" "synonym" "Chelon ramada (Risso, 1827)" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "ma4" NA "ls2" "Omnivorous" NA NA NA NA NA NA NA NA "pelagic" "ben" NA "eury" "limno" "fbm" NA NA NA "dia" NA "NO"
"Liza saliens" "Liza saliens (Risso, 1810)" "SPECIES" "synonym" "Chelon saliens (Risso, 1810)" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "ma3" NA "ls2" "Omnivorous" NA NA NA NA NA NA NA NA "demersal" "ben" NA "eury" "limno" "brm" NA NA NA NA NA "NO"
"Lota lota" "Lota lota (Linnaeus, 1758)" "SPECIES" "accepted" "Lota lota (Linnaeus, 1758)" "Lota" "Gadinae" "Gadiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "No" "LC" "LC" "REGIONALLY_EXTINCT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14737660 1520 7.373325701 0.773211219 0.481078462 0.524813967 0.782215076 0.649656554 0.658757871 0.123253268 1.758428693 1362000 "fe3" 3 "ma4" 20 "ls3" "Carnivorous" 1 1 1 0 0 0 0 0 "demersal" "ben" "lithpel" "eury" "eury" "frb" NA NA NA "pot" "medium" "NO"
"Luciobarbus albanicus" "Luciobarbus albanicus (Steindachner, 1870)" "SPECIES" "accepted" "Luciobarbus albanicus (Steindachner, 1870)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 28875.8790047439 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Luciobarbus bocagei" "Luciobarbus bocagei (Steindachner, 1864)" "SPECIES" "accepted" "Luciobarbus bocagei (Steindachner, 1864)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 231626.438692172 800 4.385258372 0.379271152 0.31249892 0 0.423677251 0.517755822 0.273040505 0.16972449 2.14656011 NA NA NA "ma3" NA "ls2" NA NA NA NA NA NA NA NA NA "bentic" "ben" NA NA "limno" "fre" NA NA NA NA NA "NO"
"Luciobarbus brachycephalus" "Luciobarbus brachycephalus (Kessler, 1872)" "SPECIES" "accepted" "Luciobarbus brachycephalus (Kessler, 1872)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "CR" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1623772.60101715 1050 4.510692407 0.19254066 0.305061918 0 0.645403868 0.229648341 0.270287222 0.151362656 1.990163107 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Luciobarbus capito" "Luciobarbus capito (Güldenstädt, 1773)" "SPECIES" "accepted" "Luciobarbus capito (Güldenstädt, 1773)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1327705.0719906 1050 3.920199818 0.40156957 0.301487179 0.216290079 0.653615385 0.291214289 0.373530861 0.160761599 2.08848948 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Luciobarbus comizo" "Luciobarbus comizo (Steindachner, 1864)" "SPECIES" "accepted" "Luciobarbus comizo (Steindachner, 1864)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 234685.59715526 800 4.062545573 0.387630208 0.40536706 0 0.491858878 0.481816406 0.23141276 0.173201583 2.737754098 NA NA NA "ma3" NA "ls2" NA NA NA NA NA NA NA NA NA "bentic" "ben" NA NA "limno" "fre" NA NA NA NA NA "NO"
"Luciobarbus graecus" "Luciobarbus graecus (Steindachner, 1895)" "SPECIES" "accepted" "Luciobarbus graecus (Steindachner, 1895)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8611.61515483062 500 4.121010621 0.295288795 0.282042254 0 0.406507042 0.461500462 0.215891216 0.153977675 2.182302726 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Luciobarbus graellsii" "Luciobarbus graellsii (Steindachner, 1866)" "SPECIES" "accepted" "Luciobarbus graellsii (Steindachner, 1866)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 127189.615602553 800 3.608454416 0.317674074 0.328947368 0 0.386986842 0.429847235 0.270724575 0.16815047 2.001573651 NA NA NA NA NA "ls3" NA NA NA NA NA NA NA NA NA "bentic" "ben" NA NA "limno" "fre" NA NA NA "nom" NA "NO"
"Luciobarbus guiraonis" "Luciobarbus guiraonis (Steindachner, 1866)" "SPECIES" "accepted" "Luciobarbus guiraonis (Steindachner, 1866)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 63659.4508924948 500 4.561782385 0.372912308 0.361380439 0 0.533692886 0.488019104 0.266263484 0.144170382 2.88542623 NA NA NA "ma3" NA "ls2" NA NA NA NA NA NA NA NA NA "bentic" "ben" NA NA "limno" "fre" NA NA NA NA NA "NO"
"Luciobarbus microcephalus" "Luciobarbus microcephalus (Almaça, 1967)" "SPECIES" "accepted" "Luciobarbus microcephalus (Almaça, 1967)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 74153.8463757396 403 3.502397298 0.292785959 0.419887669 0 0.404711006 0.416969328 0.214328424 0.164961279 2.702109505 NA NA NA "ma3" NA "ls2" NA NA NA NA NA NA NA NA NA "bentic" "ben" NA NA "limno" "fre" NA NA NA NA NA "NO"
"Luciobarbus sclateri" "Luciobarbus sclateri (Günther, 1868)" "SPECIES" "accepted" "Luciobarbus sclateri (Günther, 1868)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 203667.931137078 495 3.905975802 0.606235782 0.389580033 0.378215384 0.528776978 0.481251406 0.299977502 0.150340078 2.73590014 NA NA NA "ma4" NA "ls2" NA NA NA NA NA NA NA NA NA "bentic" "ben" NA NA "limno" "fre" NA NA NA NA NA "NO"
"Luciobarbus steindachneri" "Luciobarbus steindachneri (Almaça, 1967)" "SPECIES" "accepted" "Luciobarbus steindachneri (Almaça, 1967)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 154192.154928752 400 4.711487962 0.347371386 0.310183099 0 0.394619718 0.540412997 0.100448314 0.139533118 2.507867821 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Mesogobius batrachocephalus" "Mesogobius batrachocephalus (Pallas, 1814)" "SPECIES" "accepted" "Mesogobius batrachocephalus (Pallas, 1814)" "Mesogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 128910.4155091 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Micropterus salmoides" "Micropterus salmoides (Lacepède, 1802)" "SPECIES" "accepted" "Micropterus salmoides (Lacepède, 1802)" "Micropterus" "Centrarchidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "NEO" NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4341796.34268283 970 2.897989032 0.598507859 0.271130617 0.546138912 0.84366518 0.471328002 0.326692452 0.172997466 2.367404334 109314 "fe2" 2.5 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phy" "limno" "eury" "fre" -3.3 32 14.35 "nom" NA "NO"
"Misgurnus anguillicaudatus" "Misgurnus anguillicaudatus (Cantor, 1842)" "SPECIES" "accepted" "Misgurnus anguillicaudatus (Cantor, 1842)" "Misgurnus" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 280 6.754390351 0.497109649 0.235894757 0.158328947 NA 0.520600877 0.169592105 0.110659668 1.343433219 NA "fe1" NA "ma2" NA "ls2" "Carnivorous" NA NA NA NA NA NA NA NA "demersal" "ben" NA "limno" "eury" "fre" NA NA NA NA NA "NO"
"Misgurnus fossilis" "Misgurnus fossilis (Linnaeus, 1758)" "SPECIES" "accepted" "Misgurnus fossilis (Linnaeus, 1758)" "Misgurnus" "Cobitidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" "Yes" "RE" "LC" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5226372.84159545 300 7.466360508 0.454787158 0.191796586 0.164344414 NA 0.518909773 0.13868115 NA 2.006729063 NA "fe3" NA NA NA NA "Carnivorous" NA NA NA NA NA NA NA NA "demersal" "ben" "phy" "limno" "limno" "fre" NA NA NA "nom" "short" "NO"
"Mugil aurata" "Mugil auratus Risso, 1810" "SPECIES" "synonym" "Chelon auratus (Risso, 1810)" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3944598.14453321 590 4.137897164 0.661537221 0.477387413 0.646485784 0.278860802 0.398701742 0.719973048 0.197242778 3.557240412 NA "fe3" NA "ma4" NA "ls2" "Omnivorous" NA NA NA NA NA NA NA NA "pelagic" "wc" NA "eury" "limno" "brm" NA NA NA "dia" NA "NO"
"Mugil cephalus" "Mugil cephalus Linnaeus, 1758" "SPECIES" "accepted" "Mugil cephalus Linnaeus, 1758" "Mugil" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 36169191.9445079 1000 4.00102005 0.555333459 0.498534249 0.589632462 0.292992905 0.521260137 0.674227773 0.195523875 2.442879162 NA "fe3" NA "ma3" NA "ls3" "Scavenger" NA NA NA NA NA NA NA NA "bentic" "ben" NA "eury" "limno" "fma" NA NA NA "dia" NA "NO"
"Nemacheilus bureschi" "Nemacheilus bureschi Drensky, 1928" "SPECIES" "homotypic synonym" "Oxynoemacheilus bureschi (Drensky, 1928)" "Oxynoemacheilus" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 52321.5251441039 65 6.044837228 0.589312463 0.268435786 0.242173457 NA 0.651013581 0.088076693 0.187550592 2.32606192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Nemacheilus quignardi" "Nemacheilus quignardi Bacescu-Mester, 1967" "SPECIES" "homotypic synonym" "Barbatula quignardi (Băcescu-Meşter, 1967)" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 128761.012280775 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Nemacheilus sturanyi" "Nemacheilus sturanyi Steindachner, 1892" "SPECIES" "homotypic synonym" "Barbatula sturanyi (Steindachner, 1892)" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5881.389735758 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
