"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "THALLUS_type1" "THALLUS_type2" "THALLUS_type3" "THALLUS_type4" "THA_Morpho_type1" "THA_Morpho_type2" "THA_Morpho_type3" "THA_Morpho_type4" "THA_Morpho_type5" "THA_Morpho_type6" "THA_Morpho_type7" "THA_Morpho_type8" "THA_Morpho_type9" "THA_Morpho_type10" "THA_Morpho_type11" "THA_Morpho_type12" "THA_Morpho_type13" "THA_Morpho_type14" "THA_Growth1" "THA_Growth2" "THA_Growth3" "THA_Growth4" "THA_Growth5" "THA_Growth6" "THA_Growth7" "THA_Growth8" "THA_Growth9" "THA_Growth10" "THA_Growth11" "THA_Growth12" "THA_Pruinosity" "THA_Cilia" "THA_UpCol_black" "THA_UpCol_brown" "THA_UpCol_white" "THA_UpCol_yellow" "THA_UpCol_grey" "THA_UpCol_red" "THA_UpCol_green" "THA_UpCol_blue" "THA_LowCol_black" "THA_LowCol_brown" "THA_LowCol_white" "THA_LowCol_yellow" "THA_LowCol_grey" "THA_LowCol_red" "THA_LowCol_green" "THA_LowCol_blue" "THA_Rhizines" "THA_Rhizines_type1" "THA_Rhizines_type2" "THA_Rhizines_type3" "THA_Rhizines_type4" "THA_Rhizines_type5" "THA_Rhizines_type6" "THA_Rhizines_type7" "THA_Isidia" "THA_Soredia" "Ascomata" "ASCOMA_type1" "ASCOMA_type2" "ASCOMA_type3" "ASCM_link1" "ASCM_link2" "ASCM_link3" "ASCM_link4" "ASCM_link5" "ASCM_Paraphyses" "ASCOPORES_mean" "ASCP_PigmentCol1" "ASCP_PigmentCol2" "ASCP_PigmentCol3" "ASCP_PigmentCol4" "ASCP_PigmentCol5" "ASCP_PigmentCol6" "ASCP_PigmentCol7" "ASCP_PigmentCol8" "ASCP_PigmentCol9" "ASCP_PigmentCol10" "ASCP_PigmentCol11" "ASCP_PigmentCol12" "ASCP_Septa" "ASCP_Septa_type1" "ASCP_Septa_type2" "ASCP_TransSepta_lower" "ASCP_TransSepta_mean" "ASCP_TransSepta_upper" "ASCP_Perispore_type1" "ASCP_Perispore_type2" "ASCP_Perispore_type3" "ASCP_Perispore_type4" "ASCP_Perispore_type5" "PPhotobiont" "SPhotobiont" "PPhotobiont_type1" "PPhotobiont_type2" "PPhotobiont_type3" "Life_type1" "Life_type2" "Life_type3" "Life_type4" "Life_type5" "Substrate" "Substrate_type1" "Substrate_type2" "Substrate_type3" "Substrate_type4" "Substrate_type5" "Substrate_type6" "Substrate_type7" "Substrate_type8" "Substrate_type9" "EIV_Light" "EIV_Temp" "EIV_Moisture" "EIV_pH" "EIV_Eutroph" "CH_status" "MISSING_ALL_TRAITS"
"Bacidina chloroticula" "Bacidina chloroticula (Nyl.) Vĕzda & Poelt" "SPECIES" "accepted" "Bacidina chloroticula (Nyl.) Vĕzda & Poelt" "Bacidina" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "LC" NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 NA 13437020.051491 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 3 2.92 0 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 1 0 0 1 0.488888888888889 0.577777777777778 0.431111111111111 0.635555555555556 0.44 "LC" "NO"
"Bacidina delicata" "Bacidina delicata (Larbal. ex Leight.) V.Wirth & Vĕzda" "SPECIES" "accepted" "Bacidina delicata (Larbal. ex Leight.) V.Wirth & Vĕzda" "Bacidina" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "LC" NA "VULNERABLE" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 NA 11916461.7524136 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 7 3.96 3 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 1 0 1 0 1 1 1 1 0.413333333333333 0.497777777777778 0.466666666666667 0.577777777777778 0.26 "LC" "NO"
"Bacidina egenula" "Bacidina egenula (Nyl.) Vĕzda" "SPECIES" "accepted" "Bacidina egenula (Nyl.) Vĕzda" "Bacidina" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "DATA_DEFICIENT" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 NA 11414410.8782609 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.92 3 2.28 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 1 0 1 0 1 1 1 0 0.4 0.426666666666666 0.506666666666667 0.422222222222222 0.235 "LC" "NO"
"Bacidina etayana" "Bacidina etayana (van den Boom & Vĕzda) M.Hauck & V.Wirth" "SPECIES" "accepted" "Bacidina etayana (van den Boom & Vĕzda) M.Hauck & V.Wirth" "Bacidina" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 11859923.6563931 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 2.92 3 1.28 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 0 1 1 0 0 0 0.511111111111111 0.413333333333333 0.604444444444445 0.328888888888889 0.175 "LC" "NO"
"Bacidina flavoleprosa" "Bacidina flavoleprosa Czarnota & Guzow-Krzem." "SPECIES" "accepted" "Bacidina flavoleprosa Czarnota & Guzow-Krzem." "Bacidina" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 12246272.805009 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.32 3.52 2.48 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 0.52 0.471111111111111 0.488888888888889 0.542222222222222 0.295 "LC" "YES"
"Bacidina friesiana" "Bacidina friesiana (Hepp) S.Ekman, 2023" "SPECIES" "synonym" "Bacidia friesiana (Hepp) Körb." "Bacidia" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "RE" NA "NOT_EVALUATED" 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 NA 13348980.6025084 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 9 7 7 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 0.533333333333333 0.395555555555555 0.368888888888889 0.546666666666667 0.295 "RE" "NO"
"Bacidina inundata" "Bacidina inundata (Fr.) Vĕzda" "SPECIES" "accepted" "Bacidina inundata (Fr.) Vĕzda" "Bacidina" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA "NE" NA "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 NA 10968898.1001286 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 3.76 3 1.48 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 1 1 0 1 1 0 0.444444444444444 0.333333333333333 0.555555555555556 0.666666666666667 0.125 "NE" "NO"
"Bacidina neosquamulosa" "Bacidina neosquamulosa (Aptroot & Herk) S.Ekman" "SPECIES" "accepted" "Bacidina neosquamulosa (Aptroot & Herk) S.Ekman" "Bacidina" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "LC" NA "LEAST_CONCERN" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 10600858.1707674 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent, present" "absent, present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 7.48 7 4.24 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 0.448888888888889 0.426666666666666 0.453333333333333 0.426666666666666 0.285 "LC" "NO"
"Bacidina phacodes" "Bacidina phacodes (Körb.) Vĕzda" "SPECIES" "accepted" "Bacidina phacodes (Körb.) Vĕzda" "Bacidina" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "LC" NA "VULNERABLE" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 12361974.5305458 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 7 4.72 3 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 0.426666666666666 0.457777777777778 0.422222222222222 0.435555555555555 0.22 "LC" "NO"
"Bacidina pycnidiata" "Bacidina pycnidiata (Czarnota & Coppins) Czarnota & Guz.-Krzem." "SPECIES" "synonym" "Bacidia pycnidiata Czarnota & Coppins" "Bacidia" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 13862811.6197844 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 7.4 3 3.68 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 0 1 0 1 0 0 0 0 0 0.422222222222222 0.422222222222222 0.48 0.444444444444444 0.225 "LC" "NO"
"Bacidina saxenii" "Bacidina saxenii (Erichsen) M.Hauck & V.Wirth" "SPECIES" "accepted" "Bacidina saxenii (Erichsen) M.Hauck & V.Wirth" "Bacidina" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 10223663.6317789 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.84 3 2.88 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 1 0 0 0 1 0 0 0 0.613333333333334 0.506666666666667 0.693333333333333 0.524444444444444 0.265 "DD" "NO"
"Bacidina sulphurella" "Bacidina sulphurella (Samp.) M.Hauck & V.Wirth" "SPECIES" "accepted" "Bacidina sulphurella (Samp.) M.Hauck & V.Wirth" "Bacidina" "Ramalinaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "DATA_DEFICIENT" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 12662909.7636751 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.68 3.16 2.28 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "R" 1 1 0 1 0 0 0 0 0 0.4 0.4 0.488888888888889 0.448888888888889 0.21 "LC" "NO"
"Bactrospora corticola" "Bactrospora corticola (Fr. ex Nyl.) Almq." "SPECIES" "accepted" "Bactrospora corticola (Fr. ex Nyl.) Almq." "Bactrospora" "Roccellaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "REGIONALLY_EXTINCT" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 NA 9119742.29136764 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 8.16 3.64 4.44 1 0 0 0 0 "present" "absent" 0 0 1 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 0.271111111111111 0.466666666666667 0.315555555555555 0.511111111111111 0.215 "NT" "NO"
"Bactrospora patellarioides" "Bactrospora patellarioides (Nyl.) Almq." "SPECIES" "accepted" "Bactrospora patellarioides (Nyl.) Almq." "Bactrospora" "Roccellaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 NA 12574870.3146926 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 17 4.716 6.12 1 0 0 0 0 "present" "absent" 0 0 1 0 0 0 1 0 "R" 0 0 0 1 1 0 1 1 0 0.302222222222222 0.471111111111111 0.408888888888889 0.52 0.245 "LC" "NO"
"Baeomyces carneus" "Baeomyces carneus Flörke" "SPECIES" "accepted" "Baeomyces carneus Flörke" "Baeomyces" "Baeomycetaceae" "Baeomycetales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "DATA_DEFICIENT" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 12430292.7696896 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.48 2.12 2.72 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.613333333333334 0.577777777777778 0.657777777777778 0.462222222222222 0.265 "NE" "YES"
"Baeomyces placophyllus" "Baeomyces placophyllus Ach." "SPECIES" "accepted" "Baeomyces placophyllus Ach." "Baeomyces" "Baeomycetaceae" "Baeomycetales" "Lecanoromycetes" "Ascomycota" "Lichens" "SPEED2ZERO" "INN" NA "LC" NA "ENDANGERED" 1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 NA 10987729.5499393 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent, present" "absent" "absent, present" 1 0 0 0 0 0 1 1 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 11.88 2.44 5 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "E" 0 1 0 0 0 1 0 1 0 0.444444444444444 1 0.555555555555556 0.333333333333333 0.125 "LC" "NO"
"Baeomyces roseus" "Baeomyces roseus Pers." "SPECIES" "synonym" "Dibaeis baeomyces (L.f.) Rambold & Hertel" "Dibaeis" "Baeomycetaceae" "Baeomycetales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "NE" NA "ENDANGERED" 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 13726175.1414969 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent, present" "absent, present" "absent, present" 1 0 0 0 0 1 1 1 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 8.68 1 5.4 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 0 0 0 0.777777777777778 1 0.444444444444444 0.111111111111111 0.125 "LC" "NO"
"Baeomyces rufus" "Baeomyces rufus (Huds.) Rebent." "SPECIES" "accepted" "Baeomyces rufus (Huds.) Rebent." "Baeomyces" "Baeomycetaceae" "Baeomycetales" "Lecanoromycetes" "Ascomycota" "Lichens" "SPEED2ZERO" "INN" NA "NE" NA "LEAST_CONCERN" 1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 NA 9447450.04102314 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 0 1 1 1 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.64 1.88 4.04 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "EG" 0 0 0 1 0 1 1 1 0 0.444444444444444 1 0.444444444444444 0.222222222222222 0.25 "LC" "NO"
"Baeomyces rufus subsp. callianthus" NA "SUBSPECIES" NA "unresolved_accepted_2448" "Baeomyces" "Baeomycetaceae" "Baeomycetales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 11965058.7817185 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 6.24 1.92 3.16 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.671111111111111 0.617777777777778 0.653333333333333 0.542222222222222 0.385 "NE" "YES"
"Baeomyces rufus subsp. rufus" "Baeomyces rufus var. rufus" "SUBSPECIES" "accepted" "Baeomyces rufus var. rufus" "Baeomyces" "Baeomycetaceae" "Baeomycetales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_FOUND" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 12787766.0988393 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8.84 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.52 1.92 3.24 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.613333333333334 0.555555555555556 0.653333333333333 0.391111111111111 0.3 "NE" "YES"
"Baeomyces rufus var. rufus" "Baeomyces rufus var. rufus" "VARIETY" "accepted" "Baeomyces rufus var. rufus" "Baeomyces" "Baeomycetaceae" "Baeomycetales" "Lecanoromycetes" "Ascomycota" "Lichens" "FaunaEuropeae" NA NA NA NA "NOT_FOUND" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 12672064.3733024 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 7.84 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 6.12 2.32 3.76 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.64 0.666666666666667 0.613333333333333 0.528888888888889 0.315 "NE" "YES"
"Bagliettoa baldensis" "Bagliettoa baldensis (A.Massal.) Vĕzda" "SPECIES" "accepted" "Bagliettoa baldensis (A.Massal.) Vĕzda" "Bagliettoa" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 11791605.4172494 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "present" "absent, present" 0 0 1 1 1 0 0 0 "absent" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 6.96 2.16 3.76 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 0.671111111111111 0.711111111111111 0.657777777777778 0.817777777777778 0.55 "NE" "NO"
"Bagliettoa calciseda" "Bagliettoa calciseda (DC.) Gueidan & Cl.Roux" "SPECIES" "accepted" "Bagliettoa calciseda (DC.) Gueidan & Cl.Roux" "Bagliettoa" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA "NE" NA "LEAST_CONCERN" 1 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 13581597.5964939 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "present" "absent, present" 0 0 1 1 1 0 0 0 "absent" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.32 2.08 4.24 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 0.626666666666667 0.671111111111111 0.555555555555556 0.835555555555556 0.535 "NE" "NO"
"Bagliettoa limborioides" "Bagliettoa limborioides A.Massal." "SPECIES" "accepted" "Bagliettoa limborioides A.Massal." "Bagliettoa" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 10978052.7097559 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "present" "absent, present" 0 0 1 1 1 0 0 0 "absent" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 6.52 1 3.4 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 0.662222222222222 0.622222222222222 0.52 0.831111111111111 0.565 "NE" "NO"
