"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "AnnuMeanTemp" "Migration_type" "Migration_dist" "MISSING_ALL_TRAITS"
"Alburnus chalcoides" "Alburnus chalcoides (Güldenstädt, 1772)" "SPECIES" "accepted" "Alburnus chalcoides (Güldenstädt, 1772)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 627072.093379888 400 4.304443236 0.516448787 0.499901961 0.555920251 0.568627451 0.478271471 0.328975749 0.142962963 2.427996763 996770.2 "fe1" 4.76 "ma1" 22.4 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "frb" -8.004 29.032 10.854 "pot" "medium" "NO"
"Alburnus escherichii" "Alburnus escherichii Steindachner, 1897" "SPECIES" "accepted" "Alburnus escherichii Steindachner, 1897" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 875827.976424249 249 3.66273903684 0.50687599536 0.54195563092 0.47624378016 0.40423074708 0.44010172884 0.26908654964 0.16636223624 2.28618239492 1600839.6 "fe1" 6.74 "ma2" 23.52 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "frb" -7.856 28.4 10.08 "pot" "short" "YES"
"Alburnus hohenackeri" "Alburnus hohenackeri Kessler, 1877" "SPECIES" "accepted" "Alburnus hohenackeri Kessler, 1877" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 283365.560984887 219.08 4.16663171728 0.45449822228 0.53900302056 0.38388450364 0.38352697568 0.483431799 0.24360992856 0.16006060196 2.3066965098 1319376.04 "fe1" 5.84 "ma1" 21.52 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -8.156 28.848 10.052 "pot" "short" "NO"
"Alburnus istanbulensis" "Alburnus istanbulensis Battalgil, 1941" "SPECIES" "accepted" "Alburnus istanbulensis Battalgil, 1941" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 21055.0162189399 214.2 3.90468236084 0.47475016512 0.53595286452 0.43472483928 0.40344726488 0.46072127184 0.24179828204 0.16317219448 2.5584175104 822264.4 "fe1" 5.72 "ma1" 18.96 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -7.988 28.724 10.144 "pot" "short" "NO"
"Alburnus leobergi" "Alburnus leobergi Freyhof & Kottelat, 2007" "SPECIES" "accepted" "Alburnus leobergi Freyhof & Kottelat, 2007" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 169942.314930748 251.84 4.14135317464 0.47403654516 0.54938712176 0.41995154404 0.38425135416 0.47983817048 0.2396907386 0.16173099988 2.47337995516 2184178.8 "fe1" 5.04 "ma1" 24.72 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -8.052 28.6 9.952 "pot" "short" "NO"
"Alburnus macedonicus" "Alburnus macedonicus Karaman, 1928" "SPECIES" "accepted" "Alburnus macedonicus Karaman, 1928" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 42.0671580095062 229.28 3.9037802998 0.52147175348 0.5416722226 0.49243884624 0.42868423628 0.4672856766 0.27912128312 0.16033422212 2.51216920868 1176872.6 "fe1" 4.02 "ma1" 18.96 "ls1" "Omnivorous" 1 1 1 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "frb" -7.916 28.364 9.938 "pot" "short" "NO"
"Alburnus mandrensis" "Alburnus mandrensis (Drensky, 1943)" "SPECIES" "accepted" "Alburnus mandrensis (Drensky, 1943)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4624.22609827591 207.8 3.83499509048 0.4742052408 0.55884139684 0.4351836208 0.39923357356 0.447854873 0.26070000712 0.1596722832 2.42090683908 1726870.8 "fe1" 6.4 "ma1" 19.72 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -7.892 28.588 10.47 "pot" "short" "NO"
"Alburnus mento" "Alburnus mento (Heckel, 1837)" "SPECIES" "accepted" "Alburnus mento (Heckel, 1837)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2258.4775209668 270 3.87973381908 0.5057886714 0.5338937756 0.450664369 0.40497307036 0.46368220924 0.27165733112 0.16112377348 2.53743972296 723447.56 "fe1" 3.2 "ma1" 10.84 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "frb" -7.964 28.464 10.17 "pot" "short" "NO"
"Alburnus mentoides" "Alburnus mentoides Kessler, 1859" "SPECIES" "accepted" "Alburnus mentoides Kessler, 1859" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 14229.3561012509 209.44 3.9724736756 0.48040959212 0.53731450704 0.4462401038 0.40516470228 0.4819338004 0.25465711644 0.1594255786 2.4738176748 103813.6 "fe1" 2.52 "ma1" 7.68 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -8.732 29.12 10.476 "pot" "short" "NO"
"Alburnus neretvae" "Alburnus neretvae Buj, Sanda & Perea, 2010" "SPECIES" "accepted" "Alburnus neretvae Buj, Sanda & Perea, 2010" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 11407.1219505593 192.44 3.84935308744 0.47776450808 0.53640206452 0.41677721944 0.38200250936 0.46007312236 0.2565515012 0.15921892684 2.4440876528 197340.2 "fe1" 3.2 "ma1" 8.04 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -8.06 28.94 9.79 "pot" "short" "NO"
"Alburnus ohridanus" "Alburnus ohridanus Karaman, 1928" "SPECIES" "homotypic synonym" "Alburnoides ohridanus (Karaman, 1928)" "Alburnoides" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 348.39331223541 283.8 3.74082206756 0.50061616836 0.51598264688 0.46640872548 0.38493476504 0.45523261768 0.28780858136 0.17370237128 2.7709609624 833090.2 "fe1" 5.32 "ma1" 19.4 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -7.788 28.756 10.1 "pot" "short" "NO"
"Alburnus sarmaticus" "Alburnus sarmaticus Freyhof & Kottelat, 2007" "SPECIES" "accepted" "Alburnus sarmaticus Freyhof & Kottelat, 2007" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 184597.95798612 227.96 4.0514803562 0.4947497994 0.53160994912 0.44112121496 0.41393617196 0.48457492492 0.26647955932 0.16224291676 2.36103681476 488553.8 "fe1" 2.82 "ma1" 10.72 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -8.056 28.612 10.254 "pot" "short" "NO"
"Alburnus schischkovi" "Alburnus schischkovi (Drensky, 1943)" "SPECIES" "accepted" "Alburnus schischkovi (Drensky, 1943)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2693.03843230841 221.56 3.74784880912 0.5202666194 0.53636221676 0.49703766952 0.42417368936 0.45888241292 0.29005505224 0.16128992632 2.47820659708 392648.16 "fe1" 2.5 "ma1" 8.24 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "frb" -7.808 28.712 10.116 "pot" "short" "NO"
"Alburnus scoranza" "Alburnus scoranza Heckel & Kner, 1857" "SPECIES" "accepted" "Alburnus scoranza Heckel & Kner, 1857" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 15147.8528337574 240.68 3.91040840696 0.4617489656 0.52098797836 0.4025404596 0.37967270036 0.47836702412 0.24405330428 0.15946641528 2.43899703504 439927.72 "fe1" 2.82 "ma1" 9.58 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -8.124 28.564 10.302 "pot" "short" "NO"
"Alburnus strumicae" "Alburnus strumicae Karaman, 1955" "SPECIES" "synonym" "Alburnus alburnus (Linnaeus, 1758)" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "INN" "No" "LC" "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 7213077.00336118 250 4.253526855 0.559971056 0.540985824 0.559971056 0.441100168 0.429576461 0.2766026 0.152191702 1.942321838 1218395.4 "fe2" 8.88 "ma2" 22.92 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phylith" "eury" "eury" "frb" -7.764 29.276 10.104 "pot" "short" "NO"
"Alburnus thessalicus" "Alburnus thessalicus Stephanidis, 1950" "SPECIES" "accepted" "Alburnus thessalicus Stephanidis, 1950" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 57553.8836316854 246.04 3.90909330272 0.48462308 0.51749191536 0.41361117604 0.4013763302 0.46643472648 0.25682523552 0.15835886416 2.47257361608 506023.4 "fe1" 3.38 "ma1" 15.1 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -8.064 28.872 10.23 "pot" "short" "NO"
"Alburnus vistonicus" "Alburnus vistonicus Freyhof & Kottelat, 2007" "SPECIES" "accepted" "Alburnus vistonicus Freyhof & Kottelat, 2007" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1215.44764852344 303.48 3.8202081484 0.49289688692 0.5215358612 0.4525338292 0.4007320152 0.44656913184 0.26198665464 0.16241597252 2.49937911124 712971 "fe1" 3.24 "ma1" 10.44 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -7.976 28.852 9.932 "pot" "short" "NO"
"Alburnus volviticus" "Alburnus volviticus Freyhof & Kottelat, 2007" "SPECIES" "accepted" "Alburnus volviticus Freyhof & Kottelat, 2007" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2117.48447142064 218.44 3.78627057288 0.51440480356 0.53751923404 0.47895503316 0.40492967004 0.44804081104 0.29721458812 0.16264731056 2.59754490328 584377 "fe1" 3.34 "ma1" 9.12 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -8.184 29.16 10.136 "pot" "short" "NO"
"Alosa agone" "Alosa agone (Scopoli, 1786)" "SPECIES" "accepted" "Alosa agone (Scopoli, 1786)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" "Yes" "VU" "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 856.093943299423 320.44 3.95341887108 0.53843528704 0.42612691564 0.45291880804 0.51619990944 0.48858642692 0.23640597356 0.15306298892 2.70983013968 16580.28 "fe1" 1.72 "ma1" 5.42 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fre" -7.86 29.868 10.884 "nom" "short" "NO"
"Alosa algeriensis" "Alosa algeriensis Regan, 1916" "SPECIES" "accepted" "Alosa algeriensis Regan, 1916" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "DD" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 149191.771333884 296.84 3.99699540024 0.566789138 0.43116664332 0.50114485832 0.6037409458 0.52042853956 0.23945141984 0.153168349 2.9177465008 160167 "fe1" 1.58 "ma1" 5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fbm" -7.804 28.776 10.674 "dia" "short" "NO"
"Alosa alosa" "Alosa alosa (Linnaeus, 1758)" "SPECIES" "accepted" "Alosa alosa (Linnaeus, 1758)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" NA "No" "RE" "LC" "REGIONALLY_EXTINCT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 716582.85828129 830 3.910500536 0.531244891 0.386758926 0.425779382 0.779108774 0.546883987 0.144566277 0.158360041 3.053753725 276275.6 "fe3" 4.34 "ma5" 15.04 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fbm" -8.148 28.288 10.186 "dia" "long" "NO"
"Alosa caspia" "Alosa caspia (Eichwald, 1838)" "SPECIES" "accepted" "Alosa caspia (Eichwald, 1838)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 651472.175800941 323.52 4.26546449808 0.55889882836 0.4363080274 0.50945791624 0.61516782644 0.50698797732 0.25549040164 0.14821652856 2.75827538472 91549.2 "fe1" 1.5 "ma1" 5.06 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "limno" "limno" "fbm" -7.836 29.724 11.468 "dia" "medium" "NO"
"Alosa fallax" "Alosa fallax (Lacepède, 1803)" "SPECIES" "accepted" "Alosa fallax (Lacepède, 1803)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" "No" "DD" "LC" "REGIONALLY_EXTINCT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1061630.9294376 600 3.626264914 0.584315807 0.36249818 0.546593042 0.866203692 0.471669221 0.192536818 0.1380103 3.533629851 57751.92 "fe3" 5.58 "ma5" 11.3 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fre" -9.068 29.78 11.088 "dia" "medium" "NO"
"Alosa immaculata" "Alosa immaculata Bennett, 1835" "SPECIES" "accepted" "Alosa immaculata Bennett, 1835" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 232782.526405616 390 3.967715852 0.571431389 0.398685394 0.52948369 0.744037169 0.460556936 0.212420621 0.132018967 3.227885274 59219.8 "fe3" 2.1 "ma1" 6.36 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fbm" -8.212 29.6 11.35 "dia" "medium" "NO"
"Alosa kessleri" "Alosa kessleri (Grimm, 1887)" "SPECIES" "accepted" "Alosa kessleri (Grimm, 1887)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 727234.05064366 520 4.093582164 0.592348543 0.356489331 0.540559041 0.686115171 0.514660529 0.209181448 0.127294844 2.737377378 56956.96 "fe3" 3.42 "ma1" 8.28 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fbm" -8.048 30.256 11.902 "dia" "medium" "NO"
"Alosa killarnensis" "Alosa killarnensis Regan, 1916" "SPECIES" "accepted" "Alosa killarnensis Regan, 1916" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 21.1870085368125 356.16 3.90539072356 0.55148633888 0.43708877992 0.48836485052 0.60851498684 0.49033518764 0.25297579964 0.15345528996 2.78409715384 44424.72 "fe1" 2.42 "ma1" 5.96 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "limno" "limno" "fbm" -7.484 28.904 11.058 "dia" "short" "NO"
"Alosa macedonica" "Alosa macedonica (Vinciguerra, 1921)" "SPECIES" "accepted" "Alosa macedonica (Vinciguerra, 1921)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 115.113440366648 350.96 4.05716175072 0.5401263572 0.42681484732 0.470163494 0.55080321276 0.49530687308 0.26156750964 0.15500850496 2.67751432748 196668.56 "fe1" 1.92 "ma1" 5.38 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "eury" "limno" "fbm" -8.316 28.984 10.592 "dia" "short" "NO"
"Alosa maeotica" "Alosa maeotica (Grimm, 1901)" "SPECIES" "accepted" "Alosa maeotica (Grimm, 1901)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 152834.668640224 247.32 4.06419820132 0.56920586888 0.438756953 0.52174064576 0.50714946156 0.526616473 0.27441398376 0.15266605512 2.56120405048 24419.12 "fe1" 1.2 "ma1" 4.24 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "limno" "limno" "fbm" -8.536 29.208 10.388 "nom" "short" "NO"
"Alosa tanaica" "Alosa tanaica (Grimm, 1901)" "SPECIES" "accepted" "Alosa tanaica (Grimm, 1901)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 101568.785306309 246 3.657398926 0.629749595 0.440233491 0.563817703 0.746442904 0.502165486 0.246432995 0.155051745 2.504639616 35486.4 "fe1" 1.32 "ma1" 4.08 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "phylith" "eury" "limno" "fbm" -9.148 29.252 10.462 "dia" "medium" "NO"
"Alosa vistonica" "Alosa vistonica Economidis & Sinis, 1986" "SPECIES" "accepted" "Alosa vistonica Economidis & Sinis, 1986" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 45.6178493745879 272.36 4.29221851484 0.54268213424 0.4280038902 0.44572543504 0.5325512026 0.51768316168 0.24754786508 0.15324812204 2.57530198092 165672.28 "fe1" 1.52 "ma1" 5.32 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fbm" -8.268 28.768 10.326 "nom" "short" "NO"
"Alosa volgensis" "Alosa volgensis (Berg, 1913)" "SPECIES" "accepted" "Alosa volgensis (Berg, 1913)" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 465969.609780304 271.72 4.31578259532 0.55332768144 0.40610424268 0.45536697408 0.56439177116 0.52324354644 0.23917262732 0.146970039 2.64536351764 90634.16 "fe1" 1.6 "ma1" 5.54 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "lith" "limno" "limno" "fbm" -7.376 29.408 10.652 "dia" "short" "NO"
"Ambloplites rupestris" "Ambloplites rupestris (Rafinesque, 1817)" "SPECIES" "accepted" "Ambloplites rupestris (Rafinesque, 1817)" "Ambloplites" "Centrarchidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2386331.29782651 430 2.514466546 0.524442688 0.385614211 0.417820293 0.497698274 0.607382193 0.342235628 0.196628382 2.313312287 11000 "fe2" 3 "ma2" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "poly" "rheo" "rheo" "fre" -9.5 28.7 9.6 "pot" "short" "NO"
"Ameiurus melas" "Ameiurus melas (Rafinesque, 1820)" "SPECIES" "accepted" "Ameiurus melas (Rafinesque, 1820)" "Ameiurus" "Ictaluridae" "Siluriformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "NEO" NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4468895.89694886 660 4.10148913 0.48507337 0.210539107 0.404241848 0.326590325 0.570236413 0.389497283 0.157155275 2.213600411 5495 "fe2" 2.5 "ma3" 5.5 "ls2" "Omnivorous" 1 1 0 1 1 1 0 0 "demersal" "ben" "lith" "limno" "limno" "fre" -7.7 32 12.15 "nom" "short" "NO"
"Ameiurus nebulosus" "Ameiurus nebulosus (Lesueur, 1819)" "SPECIES" "accepted" "Ameiurus nebulosus (Lesueur, 1819)" "Ameiurus" "Ictaluridae" "Siluriformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2592343 550 3.969638561 0.463754674 0.268012891 0.345555201 0.503887887 0.490174198 0.347816005 0.153249389 1.839310528 13000 "fe1" 2.5 "ma2" 11 "ls2" "Omnivorous" 1 1 1 1 1 1 0 0 "demersal" "ben" "lith" "limno" "limno" "frb" -8.3 28.1 9.9 "nom" "short" "NO"
"Anaecypris hispanica" "Anaecypris hispanica (Steindachner, 1866)" "SPECIES" "accepted" "Anaecypris hispanica (Steindachner, 1866)" "Anaecypris" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 82403.232707537 80 5.021763152 0.386596205 0.536024918 0.272495796 0.315937941 0.544991593 0.23537513 0.122216057 3.399975318 16964.64 "fe1" 1.08 "ma1" 5.84 "ls1" "Omnivorous" 1 1 0 0 1 0 0 0 "pelagic" "wc" "lith" "rheo" "eury" "fre" -7.976 28.836 9.946 "pot" "short" "NO"
