"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyMass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Verticality" "MajorHabitatSum" "HabitatBreadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "Venomous" "Dorsal_colour" "Dorsal_pattern" "Foraging_mode" "Shape_pupil" "Fangs" "Sex_determinism" "Body_temp" "MISSING_ALL_TRAITS"
"Hellenolacerta graeca" "Hellenolacerta graeca (Bedriaga, 1886)" "SPECIES" "accepted" "Hellenolacerta graeca (Bedriaga, 1886)" "Hellenolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 72600 14.12537545 85 3.5 "oviparous" NA 1.69433333333333 6.756 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.75 4 NA 0.002168247 0.089625137 0.143192761 0 15.33 697.7951471 6389.2 21.113884 800 NA "No" "Black/Brown" "Blotched" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.35 "NO"
"Hemidactylus turcicus" "Hemidactylus turcicus (Linnaeus, 1758)" "SPECIES" "accepted" "Hemidactylus turcicus (Linnaeus, 1758)" "Hemidactylus" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "InfoSpecies" "NEO" "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 6425100 5.754399373 64.7 2 "oviparous" NA 1.85833333333333 9 "Nocturnal" "Carnivorous" 1 0 1 0 0 0 0 0.75 5 NA 0.006326156 0.113096196 0.031467677 0.127110299 15.7061136 377.218592 7099.468 38.61962 475 NA "No" "Black/Brown" "Banded/blotched" "Mixed" "round (or oval)" "non-fanged" "GSD (XX/XY)" 23.85 "NO"
"Hemorrhois hippocrepis" "Hemorrhois hippocrepis (Linnaeus, 1758)" "SPECIES" "accepted" "Hemorrhois hippocrepis (Linnaeus, 1758)" "Hemorrhois" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1548800 681.263559 1160.896 8 "oviparous" NA 3.32166666666667 6.3 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 3 NA 0.005830151 0.218155142 0.04511674 0.013977239 16.37617 472.9009208 606.3045 0.72 1130 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 27.3052 "NO"
"Hemorrhois nummifer" "Hemorrhois nummifer (Reuss, 1834)" "SPECIES" "accepted" "Hemorrhois nummifer (Reuss, 1834)" "Hemorrhois" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1137400 217.2152733 854 9.836 "oviparous" NA 3.28333333333333 13.8 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.75 4 NA 0.009145721 0.166423555 0.051847719 0.070830246 14.37789 440.0448399 804.5195 0.76 1012.5 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 27.8928 "NO"
"Hemorrhois ravergieri" "Hemorrhois ravergieri (Ménétries, 1832)" "SPECIES" "accepted" "Hemorrhois ravergieri (Ménétries, 1832)" "Hemorrhois" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 10720600 271.2088593 1330 11.5 "oviparous" NA 3.26166666666667 13.8 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.75 3 NA 0.002607327 0.093344669 0.018533824 0.185579326 13.27136 282.452134 994.0488 0.59 1895 NA "Yes" "Brown/Gray" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 29.3756 "NO"
"Hierophis cypriensis" "Hierophis cypriensis (Schätti, 1985)" "SPECIES" "accepted" "Hierophis cypriensis (Schätti, 1985)" "Hierophis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "EN" "ENDANGERED" 1 1 0 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 48400 4068.2 1277.912 11.4592 "oviparous" NA 3.21666666666667 21.468 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 4 NA 0.000670901 0.01490387 0 0 16.553622052 593.0082576 1202.360596 9.4898858176 1011.5 NA "Yes" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 28.9324 "NO"
"Hierophis gemonensis" "Hierophis gemonensis (Laurenti, 1768)" "SPECIES" "accepted" "Hierophis gemonensis (Laurenti, 1768)" "Hierophis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 447700 219.3845872 724.356 6.5 "oviparous" NA 3.14333333333333 33 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 2 NA 0.003124882 0.083205583 0.087005846 0 12.2957952 979.3193771 870.754576 0.33 1032.5 NA "No" "Black/Brown" "Striped" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 27.478 "NO"
"Hierophis viridiflavus" "Hierophis viridiflavus (Lacépède, 1789)" "SPECIES" "accepted" "Hierophis viridiflavus (Lacépède, 1789)" "Hierophis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "SPEED2ZERO" "INR" "Yes" "EN" "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1318900 386.5989196 896.66 20 "oviparous" NA 3.565 33 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 3 NA 0.008919705 0.151145047 0.069571656 0 11.93791 890.4106572 610.0948 0.18 1050 NA "No" "Black/Brown" "Striped" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 26.8568 "NO"
"Iberolacerta aranica" "Iberolacerta aranica (Arribas, 1993)" "SPECIES" "accepted" "Iberolacerta aranica (Arribas, 1993)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 24200 6.918309709 66.9 2.985 "oviparous" NA 3.45833333333333 14.392 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.006390273 0.218036331 0.084932981 0 4.7 895.9653431 5788.3 13.023217 2300 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.35 "NO"
"Iberolacerta aurelioi" "Iberolacerta aurelioi (Arribas, 1994)" "SPECIES" "accepted" "Iberolacerta aurelioi (Arribas, 1994)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 12100 6.45654229 65.3 2.515 "oviparous" NA 3.20833333333333 17 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.010271757 0.204751083 0.085715327 0 4.8 848.5163636 5786.2 13.02104 2550 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 28.1 "NO"
"Iberolacerta bonnali" "Iberolacerta bonnali (Lantz, 1927)" "SPECIES" "accepted" "Iberolacerta bonnali (Lantz, 1927)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 96800 6.45654229 65.4 3.03 "oviparous" NA 1.95833333333333 13.2884 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.005524134 0.202891813 0.074066458 0 4.28 893.4275769 5659.9 11.995968 2325 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.95 "NO"
"Iberolacerta cyreni" "Iberolacerta cyreni (Müller & Hellmich, 1937)" "SPECIES" "accepted" "Iberolacerta cyreni (Müller & Hellmich, 1937)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 48400 17.37800829 91 6.3 "oviparous" NA 0.833333333333333 9.136 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 5 NA 0.013934515 0.234614092 0.039497659 0 10.44 624.6061368 6583.6 19.723694 1900 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 28.25 "NO"
"Iberolacerta galani" "Iberolacerta galani Arribas, Carranza & Odierna, 2006" "SPECIES" "accepted" "Iberolacerta galani Arribas, Carranza & Odierna, 2006" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 36300 14.12537545 85 4.5 "oviparous" NA 2.70333333333333 15.116 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 1 NA 0.001708493 0.114179158 0.076855626 0 10.599828972 838.9384433 6642.28977088 16.934671 1750 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.2 "NO"
"Iberolacerta horvathi" "Iberolacerta horvathi (Méhely, 1904)" "SPECIES" "accepted" "Iberolacerta horvathi (Méhely, 1904)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 193600 6.45654229 65 3.505 "oviparous" NA 2 6.68066666666667 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.008039533 0.062942462 0.045878667 0 8.41 1311.772572 6915.6 16.193312 1125 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.6 "NO"
"Iberolacerta martinezricai" "Iberolacerta martinezricai (Arribas, 1996)" "SPECIES" "accepted" "Iberolacerta martinezricai (Arribas, 1996)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 12100 7.762471166 69.3 4 "oviparous" NA 3.5 8 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 2 NA 0.001204389 0.111307291 0.118015604 0 12.27 819.018038 6126.9 20.448344 1265 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.3 "NO"
"Iberolacerta monticola" "Iberolacerta monticola (Boulenger, 1905)" "SPECIES" "accepted" "Iberolacerta monticola (Boulenger, 1905)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 133100 13.80384265 84.6 6.3 "oviparous" NA 1.95833333333333 15 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 4 NA 0.004789086 0.087730676 0.049932151 0 10.18 1060.685032 4736.9 15.042962 1000 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.45 "NO"
"Lacerta agilis" "Lacerta agilis Linnaeus, 1758" "SPECIES" "accepted" "Lacerta agilis Linnaeus, 1758" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "SPEED2ZERO" "INN" "No" "VU" "LC" "VULNERABLE" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 13382600 33.88441561 114 8.4 "oviparous" NA 2 15 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 4 NA 0.003493582 0.124143613 0.039931925 0.103025059 3.62 514.3776806 10560.9 17.109442 1575 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.2 "NO"
"Lacerta algirus" "Lacerta algira Linnaeus, 1758" "SPECIES" "synonym" "Psammodromus algirus (Linnaeus, 1758)" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1863400 19.498446 95 5.35 "oviparous" NA 1.04166666666667 5 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.75 3 NA 0.005997752 0.201470962 0.042647025 0.024739248 14.67 518.3708314 6149.6 25.075916 1305 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.75 "NO"
"Lacerta anatolica" "Lacerta anatolica Werner, 1900" "SPECIES" "synonym" "Anatololacerta anatolica (Werner, 1900)" "Anatololacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 229900 9.77237221 75 5.5 "oviparous" NA 3 10 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 2 NA 0.009471595 0.160084669 0.110268385 0 13.44 643.1635099 7091.6 17.677192 850 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.9 "NO"
"Lacerta apodus" "Lacerta apoda Pallas, 1775" "SPECIES" "synonym" "Pseudopus apodus (Pallas, 1775)" "Pseudopus" "Anguidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 3133900 588.8436554 580 8.65 "oviparous" NA 3 54 "Diurnal" "Carnivorous" 1 1 0 1 0 0 0 0.5 4 NA 0.00585729 0.135239391 0.060367698 0.129738255 11.5 528.7868549 8154.6 18.406586 1600 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 23.45 "NO"
"Lacerta aranica" "Lacerta aranica Arribas, 1993" "SPECIES" "homotypic synonym" "Iberolacerta aranica (Arribas, 1993)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 24200 6.918309709 66.9 2.985 "oviparous" NA 3.45833333333333 14.144 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.006390273 0.218036331 0.084932981 0 4.7 895.9653431 5788.3 13.023217 2300 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.35 "NO"
"Lacerta arguta" "Lacerta arguta Pallas, 1773" "SPECIES" "homotypic synonym" "Eremias arguta (Pallas, 1773)" "Eremias" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "NT" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 6231500 22.90867653 100 3.98 "oviparous" NA 0.916666666666667 6.28066666666667 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 5 NA 0.001976177 0.122145475 0.031436711 0.291639536 6.49 314.1831528 11592.2 19.585879 1450 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.2 "NO"
"Lacerta armeniaca" "Lacerta armeniaca Mehely, 1909" "SPECIES" "homotypic synonym" "Darevskia armeniaca (Méhely, 1909)" "Darevskia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 278300 9.120108394 73 4 "oviparous" NA 3.5 8 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.005138322 0.14108011 0.124661517 0.051615638 7.39 625.5125341 7834.8 13.35552 1800 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.31 "NO"
"Lacerta atlantica" "Lacerta atlantica Peters & Doria, 1882" "SPECIES" "homotypic synonym" "Gallotia atlantica (Peters & Doria, 1882)" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 48400 28.84031503 108 2.2 "oviparous" NA 2 15 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0.5 4 NA 0.000640221 0.002004887 0 0 19.28 127.3320308 1972 31.238547 400 NA "No" "Yellow" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.35 "NO"
"Lacerta atrata" "Lacerta atrata Bosca, 1916" "SPECIES" "synonym" "Podarcis liolepis (Boulenger, 1905)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 411400 11.74897555 80 2.8 "oviparous" NA 0.791666666666667 8.468 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.5 3.02 NA 0.00728245 0.188056081 0.044812574 0 11.73 676.0601579 5831.8 18.153054 700 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34.2 "NO"
"Lacerta auratus" "Lacerta aurata Linnaeus" "SPECIES" "synonym" "Heremites auratus (Linnaeus, 1758)" "Heremites" "Scincidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 2589400 33.88442 115 5 "viviparous" NA 1.875 5.84066666666667 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.005275144 0.133237717 0.025312724 0.080467237 14.68 363.3066517 7537.4 20.410073 1250 NA "No" "Brown/Yellow" "Banded/blotched" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.052 "NO"
"Lacerta aurelioi" "Lacerta aurelioi Arribas, 1994" "SPECIES" "homotypic synonym" "Iberolacerta aurelioi (Arribas, 1994)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 12100 6.45654229 65.3 2.515 "oviparous" NA 3.20833333333333 17 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.010271757 0.204751083 0.085715327 0 4.8 848.5163636 5786.2 13.02104 2550 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 28.1 "NO"
"Lacerta bedriagae" "Lacerta bedriagae Camerano, 1885" "SPECIES" "homotypic synonym" "Archaeolacerta bedriagae (Camerano, 1885)" "Archaeolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 84700 14.12537545 84 4.5 "oviparous" NA 1.723 9.6484 "Diurnal" "Omnivorous" 1 0 0 1 0 0 1 0.5 4 NA 0.00271889 0.050181255 0.040135536 0 13.71 723.4959235 5186.6 22.764316 1355 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.4 "NO"
"Lacerta bilineata" "Lacerta bilineata Daudin, 1802" "SPECIES" "accepted" "Lacerta bilineata Daudin, 1802" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "SPEED2ZERO" "INR" "Yes" "VU" "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1464100 50.11872336 130 11.05 "oviparous" NA 1.5 13 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.5 4 NA 0.009412093 0.16345212 0.071613063 0 11.1521559212 873.689804 6537.95025972 17.513129 1080 NA "No" "Brown/Gray" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.084 "NO"
"Lacerta bocagei" "Lacerta bocagei Seoane, 1884" "SPECIES" "homotypic synonym" "Podarcis bocagei (Lopez-Seoane, 1885)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 169400 7.943282347 70 3.4 "oviparous" NA 1.33333333333333 7 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.008153997 0.095308606 0.051162205 0 11.51 1094.864867 4538.1 17.262028 950 NA "No" "Brown/Gray" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.3 "NO"
"Lacerta bonnali" "Lacerta bonnali Lantz, 1927" "SPECIES" "homotypic synonym" "Iberolacerta bonnali (Lantz, 1927)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 96800 6.45654229 65.4 3.03 "oviparous" NA 1.95833333333333 10.5728 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.005524134 0.202891813 0.074066458 0 4.28 893.4275769 5659.9 11.995968 2325 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.95 "NO"
"Lacerta caesaris" "Lacerta caesaris Lehrs, 1914" "SPECIES" "homotypic synonym" "Gallotia caesaris (Lehrs, 1914)" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 60500 30.90295433 111 3.15 "oviparous" NA 1.91666666666667 12 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0.5 4 NA 0.000360539 0.00355349 0 0 18.77 293.147888 2016.9 42.050657 750 NA "No" "Yellow" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 35.5 "NO"
"Lacerta chalcides" "Lacerta chalcides Linnaeus, 1758" "SPECIES" "homotypic synonym" "Chalcides chalcides (Linnaeus, 1758)" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 1 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 629200 33.88441561 210 7.4 "viviparous" NA 1.75 4 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0.25 5 NA 0.010779858 0.180641922 0.043708354 0.000879458 14.56 685.53079 5991.7 21.74347 1150 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 25.6492 "NO"
"Lacerta chamaeleon" "Lacerta chamaeleon Linnaeus, 1758" "SPECIES" "homotypic synonym" "Chamaeleo chamaeleon (Linnaeus, 1758)" "Chamaeleo" "Chamaeleonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 3702600 95.4992586 170 23.65 "oviparous" NA 1.29166666666667 6 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 1 3 NA 0.005582485 0.119811561 0.015701882 0.176525191 18.47 258.16309 5962.5 35.927689 1107.5 NA "No" "Black/Brown" "Banded/blotched" "AMB" "round (or oval)" "non-fanged" "GSD (XX/XY)" 28.5 "NO"
"Lacerta cyreni" "Lacerta cyreni Müller & Helmich, 1937" "SPECIES" "homotypic synonym" "Iberolacerta cyreni (Müller & Hellmich, 1937)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 48400 17.37800829 91 6.3 "oviparous" NA 0.833333333333333 9.44506666666667 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 5 NA 0.013934515 0.234614092 0.039497659 0 10.44 624.6061368 6583.6 19.723694 1900 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 28.25 "NO"
