"species"	"range.size.km2"
"Papilio ophidicephalus"	3566847.92369838
"Papilio rumiko"	3309665.38028954
"Papilio sataspes"	176785.89832711
"Papilio sosia"	5743317.52276414
"Papilio veiovis"	169704.953466611
"Papilio zalmoxis"	7418553.36812749
"Parides aeneas"	4530615.41712816
"Parides agavus"	2619724.27435607
"Parides bunichus"	2993469.05459046
"Parides chabrias"	5742074.76905718
"Parides cutorina"	1770039.782412
"Parides echemon"	4922895.98699875
"Parides neophilus"	9898215.02775387
"Parides orellana"	2292265.64702563
"Parides panthonus"	1420239.04288144
"Parides phalaecus"	12492.3592452393
"Parides phosphorus"	1602981.68846814
"Parides quadratus"	1376714.60948839
"Parides tros"	189288.833090212
"Parides vercingetorix"	81648.2521377047
"Parides vertumnus"	4742380.38536534
"Parides zacynthus"	297181.35304122
"Parnassius actius"	966395.22469965
"Parnassius apollonius"	805248.842160663
"Parnassius boedromius"	85077.0925490425
"Parnassius charltonius"	464556.882162429
"Parnassius delphius"	173021.235521391
"Parnassius honrathi"	94981.9167711943
"Parnassius jacquemontii"	368094.148448525
"Parnassius nordmanni"	85901.0831493553
"Parnassius patricius"	65979.446886039
"Parnassius stubbendorfii"	6185985.52736002
"Parnassius tenedius"	4331513.18657721
"Protographium leosthenes"	392182.847480288
"Hesperia dacotae"	682077.537107807
"Ornithoptera euphorion"	30351.3542501143
"Apamea ramonae"	24.9663268320318
"Apamea sphagnicola"	32.6482367146955
"Stenoptilia meyeri"	3.83039285507224
"Argynnis idalia"	1983491.27186225
"Anatrytone logan"	6507966.81601566
"Ancyloxypha numitor"	5350806.28120845
"Atrytone arogos"	1095708.03422263
"Atrytonopsis hianna"	3129995.61309321
"Hesperia ottoe"	1351605.43377523
"Oarisma garita"	3623195.33513557
"Polites mystic"	5269660.78146728
"Polites peckius"	5562072.21598434
"Cercyonis pegala"	8556556.8783793
"Colias eurytheme"	10756426.6848166
"Eudonia interlinealis"	87.998898186301
"Eudonia luteusalis"	31.0459686850985
"Eudonia melanographa"	31.2839713847067
"Scoparia aequipennalis"	107.788737975519
