"species"	"range.size.km2"
"Isotomus barbarae"	12766.7717339996
"Microrhagus pygmaeus"	6336182.81733034
"Scobicia ficicola"	7459.62165409384
"Clytus tropicus"	3737818.59961127
"Ampedus cardinalis"	5724820.37725904
"Dacne notata"	4419089.65673209
"Clypeorhagus clypeatus"	3004558.63218169
"Ampedus melanurus"	2296237.62310781
"Thymalus oblongus"	85599.7382175319
"Monochamus sartor"	1735039.57621177
"Cardiophorus widenfalki"	449206.809184534
"Stenagostus rufus"	2767319.09801616
"Ampedus auripes"	500209.579593721
"Triplax tergestana"	258665.26781117
"Microrhagus emyi"	4864322.90239048
"Porthmidius gelineki"	279968.613598495
"Ropalopus femoratus"	2656181.5268569
"Blabinotus spinicollis"	8276.8547531021
"Microrhagus lepidus"	6133491.95181669
"Ampedus brunnicornis"	1110611.65875592
"Ampedus balcanicus"	50992.4588025096
"Leipaspis lauricola"	660.984844852146
"Stephanopachys brunneus"	7459.62165409384
"Ampedus carinthiacus"	31305.9521073251
"Chlorophorus aegyptiacus"	306668.802246353
"Denticollis interpositus"	217689.212836861
"Osmoderma barnabita"	2837504.97597627
"Athous schurmanni"	50004.4825523693
"Hylis cariniceps"	2476758.77372336
"Ampedus bouweri"	179624.478504084
"Callimus abdominalis"	470908.435793865
"Lucanus tetraodon"	189735.701063967
"Osmoderma italicum"	8062.4018525196
"Purpuricenus globulicollis"	1140524.99862066
"Cucujus cinnaberinus"	4535849.22649676
"Tomogonus crassus"	2788557.72641172
"Proagoderus brucei"	1512312.41537288
"Anthicus sacramento"	1366.12028525802
"Cicindela columbica"	52.5081264342269
"Cicindela marginipennis"	1192909.11241881
"Cicindela puritana"	679.432779611721
"Dryophthorus distinguendus"	15070.0878350555
"Dryotribus mimeticus"	4321744.17678289
"Gymnopholus lichenifer"	15.9247344716049
"Hadramphus tuberculatus"	0.0759744380281046
"Macrancylus linearis"	322189.374554224
"Oodemas laysanensis"	0.578156246846461
"Allopentarthrum elumbe"	559369.421640822
"Rhyncogonus bryani"	0.578156246846461
"Trigonoscuta rossi"	0.0247138054412305
"Trigonoscuta yorbalindae"	18.3563676727638
"Polposipus herculeanus"	1877.97849822393
"Cyptochirus ambiguus"	3255939.7457449
"Epirinus asper"	23195.4017000301
"Heteronitis castelnaui"	4647705.6137115
"Megalonitis bohemanni"	348159.250115364
"Onitis tanzaniensis"	1256.59427147294
"Onitis uncinatus"	1392869.93728428
"Sarophorus punctatus"	809.415172303246
"Onitis parainflaticollis"	47485.6420320057
"Canthonella instriata"	1256.59427416928
"Canthon ornatus"	1385193.72703501
"Canthon rutilans"	714634.647319393
"Canthon unicolor"	3700836.89373223
"Phanaeus achilles"	53656.3544981923
"Phanaeus pyrois"	463177.585809826
"Scatonomus viridis"	1949017.4766809
"Sulcophanaeus imperator"	1760660.82366428
"Sulcophanaeus miyashitai"	141711.188441979
"Anaglyptus luteofasciatus"	940.409145677619
"Anaglyptus praecellens"	62.9435251604352
"Axinopalpis barbarae"	862.110681491806
"Calchaenesthes sexmaculata"	7494.74975974082
"Delagrangeus angustissimus"	11638.2698300085
"Molorchus bassettii"	194.460987942686
"Isotomus jarmilae"	310.636707669821
"Gnorimus decempunctatus"	2446.30666937309
"Osmoderma cristinae"	2446.30666937309
"Ampedus boquilobensis"	13547.8631327924
"Ampedus canaliculatus"	5895.72979596047
"Ampedus corsicus"	196.252340615196
"Ampedus fuentei"	493242.982635846
"Ampedus karneri"	3426.49955116137
"Ampedus koschwitzi"	6087.81982635129
"Ampedus macedonicus"	24855.1072322764
"Ampedus minos"	1280.07600239519
