"species"	"range.size.km2"
"Sanguirana aurantipunctata"	4060.08524989445
"Papurana waliesa"	8356.46039646617
"Rhaebo ecuadorensis"	941149.441402729
"Rhinella macrorhina"	451.753006393604
"Scinax castroviejoi"	52271.5420238678
"Craugastor rhyacobatrachus"	571.196754794019
"Eleutherodactylus locustus"	115.283752937779
"Leptobrachium abbotti"	68786.233126027
"Bufo spinosus"	1155874.71707391
"Minervarya pierrei"	2624888.24373389
"Physalaemus fernandezae"	124620.942406746
"Bahius bilineatus"	22931.0102627003
"Leptobrachella pluvialis"	579.135801161549
"Diasporus majeensis"	10.4546334229086
"Hynobius chinensis"	10.7715438891111
"Litoria phyllochroa"	60330.5904600363
"Aplastodiscus weygoldti"	116025.097953631
"Gastrotheca guentheri"	9010.5219897737
"Oreobates chiquitanus"	7623.11114089851
"Kurixalus idiootocus"	26688.6288923074
"Centrolene ballux"	481.542116702356
"Sphenophryne miniafia"	108.394937209475
"Kalophrynus limbooliati"	1883.0957059136
"Oreophryne phoebe"	9.5610887222629
"Amolops gerbillus"	38767.2789269649
"Xenopus amieti"	8458.76364890798
"Hylodes meridionalis"	34414.9724752932
"Leptobrachella sungi"	32418.4179232179
"Litoria fallax"	586731.413068366
"Lithobates pipiens"	6008312.36112822
"Isthmohyla rivularis"	3827.41902435393
"Lithobates pustulosus"	116588.78981037
"Microhyla berdmorei"	1672946.80044485
"Barygenys flavigularis"	47.8321887962339
"Boana guentheri"	23644.0534101997
"Julianus pinimus"	263114.513673268
"Dendropsophus sarayacuensis"	3370986.48166517
"Eleutherodactylus schmidti"	10990.9055024446
"Atelopus longirostris"	1716.07946682509
"Xenohyla eugenioi"	235001.974260125
"Paratelmatobius cardosoi"	2229.42034168784
"Bolitoglossa ninadormida"	288.807632096544
"Limnodynastes interioris"	273943.640965418
"Megophrys boettgeri"	366085.756285608
"Xenorhina obesa"	49805.0017456629
"Eleutherodactylus amplinympha"	217.365122049773
"Cornufer gigas"	10.8540204163567
"Cornufer opisthodon"	9567.63751403253
"Hyla intermedia"	229028.782401726
"Cophixalus hosmeri"	224.645720063635
"Pristimantis fasciatus"	1929.26569003116
"Atelognathus praebasalticus"	2371.36318355691
"Arthroleptella rugosa"	15.8229374714528
"Triturus macedonicus"	186444.765913992
"Dendropsophus limai"	174.776881833105
"Eleutherodactylus jaumei"	26.8835067098463
"Litoria cavernicola"	9222.36153691237
"Phantasmarana lutzae"	35.4938391391797
"Peltophryne ramsdeni"	10.9232745825481
"Leptodactylus melanonotus"	833155.684204853
"Pristimantis divnae"	6778.80916561636
"Bolitoglossa silverstonei"	24.625058371939
"Exerodonta bivocata"	319.281070982443
"Teratohyla midas"	3562726.2944452
"Tylototriton verrucosus"	19645.525174181
"Dendropsophus yaracuyanus"	329.236115856388
"Petropedetes vulpiae"	190194.296666832
"Crotaphatrema tchabalmbaboensis"	39.3970441373757
"Meristogenys maryatiae"	1404.63087877305
"Staurois parvus"	1492.214041196
"Leptodactylus validus"	1375049.32509545
"Ranitomeya cyanovittata"	66.9825255513314
"Plethodon ouachitae"	3272.4517040575
"Itapotihyla langsdorffii"	729247.131242185
"Agalychnis medinae"	666.758441568889
"Isthmura naucampatepetl"	117.936358224145
"Crossodactylus franciscanus"	117.529321257038
"Oninia senglaubi"	864.745979698408
"Bolitoglossa synoria"	48.254217724631
"Phrynomantis microps"	3023303.70014505
"Pyxicephalus angusticeps"	482852.298777641
"Raorchestes tinniens"	949.091262062485
"Physalaemus orophilus"	12429.2575158991
"Sphaenorhynchus pauloalvini"	35065.5463109846
"Rana tsushimensis"	702.75004995605
"Incilius melanochlorus"	19579.3724749246
"Nanorana annandalii"	37343.0719769177
"Lithobates brownorum"	453153.248068223
"Yunganastes mercedesae"	37297.9782216433
"Hynobius kuishiensis"	4837.65184601589
"Megophrys ombrophila"	9.52097840916054
"Amolops formosus"	189460.295056567
"Batrachuperus yenyuanensis"	14635.1913208017
"Cophyla phyllodactyla"	9136.55068668125
"Craugastor emcelae"	1705.07916583612
"Paramesotriton maolanensis"	462.47345863025
"Ansonia inthanon"	21404.4516583595
"Cyclorana maculosa"	503634.394732472
"Boana maculateralis"	64262.3895418601
"Gastrophryne olivacea"	1462157.64489267
"Litoria pallida"	1442166.84096717
"Rhinella acutirostris"	1172692.77862297
"Hyloxalus anthracinus"	4418.93812536358
"Litoria gasconi"	8516.74326017802
"Scinax montivagus"	3566.76975859477
"Megophrys wuliangshanensis"	4998.61175447373
"Pristimantis espedeus"	2759.86892866533
"Phrynobatrachus sternfeldi"	343.423709982528
"Gracixalus medogensis"	374.149631705257
"Ptychadena gansi"	73822.5445331054
"Litoria aruensis"	9055.20791127093
"Anodonthyla pollicaris"	745.081259473943
"Necturus beyeri"	303770.78417292
"Microhyla mixtura"	85898.2076635662
"Pristimantis nervicus"	7392.04035977433
"Hylodes vanzolinii"	20.5483414459565
"Telmatobius espadai"	848.49717308248
"Hynobius abuensis"	1375.06919277868
"Nyctimantis arapapa"	4273.64923046259
"Nyctibatrachus pillaii"	371.549347142625
"Telmatobius hintoni"	48756.4191137016
"Smilisca sila"	169790.177240041
"Leptobrachella bijie"	19.8926514830209
"Lepidobatrachus asper"	294120.193157107
"Phrynobatrachus plicatus"	285268.629570039
"Nyctibatrachus deveni"	800.801878276423
"Atlantihyla spinipollex"	445.948024271808
"Incilius luetkenii"	107380.94097813
"Rupirana cardosoi"	3322.8863514277
"Telmatobufo ignotus"	6.28522290109991
"Boana caipora"	3405.1279100226
"Sarawakiphrys dringi"	1957.76672613879
"Liurana vallecula"	31.1744278369293
"Eleutherodactylus wetmorei"	7458.75398285102
"Staurois natator"	18396.6142596499
"Cardioglossa inornata"	10.08471292513
"Leptobrachella yingjiangensis"	10.6968038978766
"Gephyromantis striatus"	10455.9719557781
"Cryptotriton monzoni"	14.0807621861105
"Pristimantis carvalhoi"	1555839.26981931
"Dryophytes squirellus"	747381.650242179
"Uperodon assamensis"	3214.96575472777
"Leptomantis belalongensis"	838.907377871597
"Craugastor matudai"	59.4389681265431
"Stefania neblinae"	174.911957834153
"Phrynopus juninensis"	11.610962319886
"Cophixalus shellyi"	26584.8904485912
"Centrolene condor"	802.109597967463
"Rhinella quechua"	5461.05405341217
"Excidobates mysteriosus"	1306.15971684728
"Brachycephalus pernix"	0.468757481200467
